district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Sepetlipınar Mh.,1,0.24132329297901275,0.24132329297901275,6033.082324475319,6033.082324475319,25000.0,31033.08232447532
Seymen Mah.,10,0.19686373796327852,0.1308107133803864,7713.997343175482,5260.680024174162,44081.542,41709.85749346567
Bahçecik Kılıçaslan Mh.,11,0.17407689770227558,0.10767585429692773,6729.585104231549,4732.070608853173,42051.83090909091,41741.086995486876
Sahil Mah.,3,0.16000380447406123,0.18630400182793894,5338.761924455615,5679.999146929837,35550.026666666665,40179.89401649209
Bahçecik Şehitekrem Mh.,2,0.15468055569555303,0.15468055569555303,5644.667669006896,5644.667669006896,37152.78,37741.691928083965
Karşıyaka Mh.,4,0.15183285376156241,0.15102381067268109,10395.40474418871,9774.616469227149,67031.82,56636.41525581129
Körfez Mh.,11,0.15041511875414926,0.0791752385605155,5513.293640538406,3272.6042281950868,35762.35999999999,34986.845067750684
Atakent Mah.,5,0.14194329404146722,0.12348503049472173,7297.14239335984,4598.752944965519,47155.418,42873.34124546564
Döngel Mh.,39,0.13360336280935567,0.11760650667463796,5592.374595594293,4388.730589244064,40185.3958974359,39098.83757292447
Kullar Yakacık Mh.,24,0.1245236165861251,0.12537418243842685,5028.442945682035,4990.066721685114,39630.2175,39151.14406228275
Kullar Tepecik Mh.,11,0.11798490311663096,0.10791297682699513,4541.508710202764,3836.9063223508347,38974.27636363636,37773.64199376952
Barbaros Mah.,108,0.11055245225756115,0.09272010898018777,4624.6052384318855,3857.519560230732,41193.614074074074,40602.3599514705
Fatih Mah.,194,0.10709702906937855,0.08899630103021539,4390.383899371179,3863.5730502809747,41636.47659793814,41574.70890824307
Paşadağ Mh.,113,0.10661880132439518,0.08343587754970755,4403.965276823046,3381.8200795755256,41525.32654867257,40942.25030276825
Serdar Mah.,38,0.10578591425385557,0.08769277363599928,4099.4022601343695,3085.4663901934273,37623.35236842106,36987.994762936236
Aydınkent Mh.,21,0.10467078873933941,0.10089651345968866,3855.3612550427274,4111.399720407695,37026.04285714286,37985.5657187591
Mahmutpaşa Mh.,26,0.10112553293824893,0.09095984579119357,4362.629982963141,4073.529101417702,43813.14692307693,44074.55706461398
Yeşilyurt Mh.,201,0.10001822167409817,0.0766025279336005,4312.55446813156,3127.8772214317796,41696.01975124378,41125.415427526845
Kullar Merkez Mh.,7,0.09216192525947346,0.057615225418376256,3176.9795101052046,2366.0101702371976,38300.97571428572,38864.14815291448
Yaylacık Mh.,35,0.08960988277386571,0.07650461821136145,3691.3842479164764,3059.9793664132158,42852.42228571429,42653.318407976054
Havuzlubahçe Mh.,10,0.0850179015863098,0.0864209080069192,2686.9348405748874,2621.870877985957,31740.775,31747.0729926229
Altınkent Mh.,24,0.07610422956699045,0.05910945274879807,2808.0037509925637,2003.7688377982558,35407.8325,34906.08254456554
Yeniköy Merkez Mh.,10,0.07149693280049962,0.061847099354453205,2803.895012907012,2452.8537974419523,38734.704,38614.14745293722
Damlar Mah.,5,0.06594128745234465,0.06527183808423813,2513.4776615879355,2585.442962533525,39906.932,40338.17806768537
Yeşilkent Mh.,5,0.04467225993297624,0.020449806604603462,1256.6458437500974,595.6006173590758,29533.484000000004,30152.02211677732
Vezirçiftliği Mh.,1,0.03408628797538732,0.03408628797538732,1221.4252054970857,1221.4252054970857,35833.33,37054.75520549709
