m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,43,0.16295331974653712,0.15431918215954368,6479.467145524697,5563.479209609388,38271.07372093023,37859.947997551826
151-200,157,0.11854452530994222,0.0990531087571382,4585.315004217364,3743.2310294927156,38226.67821656051,38008.880537210855
126-150,210,0.11641778309448733,0.09771525033780337,4595.536339272545,3945.99269211958,39304.85638095238,39121.85606156214
0-75,36,0.1128932136180392,0.1099193822961677,6392.533601364302,5251.300763887415,53737.835,50587.547876820434
101-125,242,0.09884331826623091,0.07743128197899854,3911.5492649120797,3109.449793955202,39855.12661157025,39769.44999431097
76-100,231,0.09007724140954769,0.07223156191133469,4031.604150460762,3108.0924161138755,43828.92463203463,43034.35324848183
