county,n,mape,mae,mean_bias,r2
Başiskele,334,0.11965167007106722,4616.308459775939,-195.3147492226861,0.3554122039549541
Darıca,330,0.11495114963738773,5747.68946198629,-444.83394220840444,0.4639486972777015
Derince,333,0.11655240612129983,4195.964415148371,-404.9489983163032,0.6539195357934857
Gebze,337,0.15647841533341966,6772.532243788069,-505.7570676110194,0.4067074394108443
Gölcük,336,0.1347702291742543,4486.622191215496,-823.8205536802863,0.5862510077782351
Kartepe,330,0.10677508528189224,4050.6850738664066,-139.8663927941488,0.4243245222488208
Körfez,338,0.12498201123490597,4398.480975397653,-802.8350844172853,0.6814244545464236
Çayırova,329,0.12050900556929851,5133.841580854072,-918.521723324758,0.5027945992860969
İzmit,333,0.1457343376469925,5430.874492674726,-640.7086123869709,0.577561921005132
