feature,importance,rank
num__location_baseline_m2,0.00570141839698847,1
num__location_baseline_log,0.005297483907993701,2
num__bearing_from_district_centroid_cos,0.005015290752640523,3
num__bearing_from_district_centroid_sin,0.004669030249677325,4
num__distance_to_karamursel_center_m,0.0038373520011731133,5
num__attr_quality_x_location_baseline,0.003750218365608758,6
num__distance_to_geo_cluster_center_m,0.0037390379227510723,7
num__distance_to_district_centroid_m,0.003619511149158697,8
num__bearing_from_county_centroid_sin,0.00331578741612731,9
num__distance_to_county_centroid_m,0.0032867107242852377,10
num__location_baseline_vs_trend,0.0032771190374930714,11
num__bearing_from_county_centroid_cos,0.0031622470136121934,12
num__lat_centered_county,0.00294275200481354,13
num__lon_centered_county,0.002632142566898366,14
num__distance_to_golcuk_center_m,0.002325732917316061,15
num__location_baseline_count,0.0019883925448041812,16
num__location_baseline_level_code,0.0018603484773427321,17
num__lat_centered_city,0.0017568103764750182,18
num__distance_to_coast_x_large_home,0.0017167282652482791,19
num__distance_to_coast_x_site_inside,0.0017020029504092706,20
num__demo_high_school_diff_county,0.0016917249935954884,21
num__detail_effect_view_x_location_baseline,0.0016655799361097188,22
num__distance_to_coast_x_view_sea,0.0016521572198354396,23
num__is_small_flat,0.001580403946465394,24
num__distance_to_coastline_m,0.0015298440760324467,25
num__distance_to_izmit_center_m,0.0014242831363610467,26
num__distance_to_coastline_inv,0.0013992704782897296,27
num__lat,0.0013917800310886018,28
num__transport_score,0.0013545280627253018,29
num__demo_population_density,0.0012952804757451048,30
num__distance_to_sahil_m,0.0012895936033842275,31
num__location_quality_x_detail_effect_total,0.0012407248921565953,32
num__distance_to_yuvacik_m,0.0012151446201182628,33
num__distance_to_basiskele_coast_m,0.001212659544503957,34
num__demo_pharmacy_per_10k,0.0012080640157465538,35
num__distance_to_kullar_m,0.0011665097850013927,36
num__demo_education_high_school_ratio,0.001162518317612352,37
num__lon,0.0011492396411718238,38
num__lon_centered_city,0.0010212317359486601,39
num__distance_to_bahcecik_m,0.000978167848388689,40
cat__geo_cluster_x_room_count_city_2||3+1,0.0008615965437532572,41
num__demo_education_primary_school_count,0.0007115419235843797,42
num__is_large_flat,0.0007111492682386458,43
num__demo_pharmacy_count,0.0006663740839493049,44
cat__geo_cluster_x_room_count_city_7||3+1,0.0006600263767473887,45
cat__geo_cluster_x_room_count_city_10||2+1,0.0006471503300567929,46
num__demo_education_middle_school_count,0.0006374226777376818,47
cat__basiskele_geo_cluster_x_m2_group_Başiskele_2||126-150,0.0006321979473278872,48
cat__coast_distance_bucket_1000_3000,0.000558821320450854,49
cat__geo_cluster_x_room_count_city_11||3+1,0.0005521099610947534,50
