m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,180,0.18930318329035434,0.18682319343431922,7078.4960839433425,6007.213499189696,37315.67127777778,37616.69863949017
0-75,114,0.1547873785045516,0.13137858848759093,7919.503101513237,6069.499016643957,49473.49657894737,45483.855878763985
151-200,534,0.14219695209022135,0.11274210568760379,5392.5884591629865,4062.0251979887435,37839.73513108614,37369.95803057956
126-150,691,0.13136389968556056,0.10571162566578422,4804.203500730809,3719.471313943366,36726.57997105644,36276.463829091226
101-125,734,0.11920691047419917,0.09008909085343393,4505.167020537122,3365.4887407877213,38388.6866893733,37972.86797827317
76-100,747,0.09967653691138435,0.07732167039467057,4368.84170406619,3393.376819172023,45145.01591700134,44663.824899524574
