site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,2,0.26764954520507456,0.26764954520507456,6865.683269641966,6865.683269641966,28120.75,34986.433269641966
,8,0.17513489018357487,0.18534298783574138,9240.061374251803,6523.175003588358,48727.13,45081.48106889619
Evet,755,0.13122038183264126,0.10235987732788436,5711.7345556976525,4127.271931027193,42426.53835761589,40988.457737004646
Hayır,2235,0.12499974948815508,0.09691327894740259,4718.83910684877,3657.672458558409,39088.95421923938,38853.606894401455
