detail_konut_tipi_raw,title_raw,duplex_type,is_duplex,is_roof_duplex,is_garden_duplex,is_middle_floor_duplex,is_standard_duplex,duplex_match_source,duplex_source_conflict,extraction_notes,classified_id
,Satılık daire,none,0,0,0,0,0,none,0,,1326859826
Ara Kat,Sahibinden Satılık 3+1 Arakat Daire,none,0,0,0,0,0,none,0,,1326575719
Ara Kat,"İLAN SAHİBİNDEN 3+1 ARA KAT, ÖN CEPHE, KREDİYE UYGUN",none,0,0,0,0,0,none,0,,1291271233
,RE/MAX ÇAKRA'dan Kavaklı Mahallesi 2+1 SATILIK Daire,none,0,0,0,0,0,none,0,,1327920126
,MUHTEŞEM LOKASYON,none,0,0,0,0,0,none,0,,1325009377
Ara Kat,Gölcük İhsaniye Balaban Yaşam Sitesi 3+1 Satılık Daire,none,0,0,0,0,0,none,0,,1327842986
,DEĞİRMENDERE MERKEZDE SATILIK 3+1 DAİRE,none,0,0,0,0,0,none,0,,1327773641
,YALI MAHALLESİ SAHİLDE SAHİBİNDEN SATILIK SIFIR 2+1 LÜX DAİRE,none,0,0,0,0,0,none,0,,1327732852
Ara Kat,Sahibinden Satılık 3+1 Daire | Geniş Kullanım Alanı,none,0,0,0,0,0,none,0,,1327717789
Ara Kat,CAN EMLAK - YÜZBAŞILAR 3+1 - 120 M2 '' HAZIR KİRACILI '',none,0,0,0,0,0,none,0,,1319641148
Çatı Dubleksi,EMİNEVİME UYGUN DEĞİRMENDERE CENGİZ TOPEL OKULUNUN YANI,roof,1,1,0,0,0,detail,0,,1308048070
,Gölcük Şirinköy'de Kaçırılmayacak 2+1 | Araç Takas İmkanıyla,none,0,0,0,0,0,none,0,,1327642274
,EŞSİZ PANORAMİK DENİZ MANZARALI 3+1 Daire,none,0,0,0,0,0,none,0,,1318798228
Ara Kat,DONANMA KALICI KONUTLARDA 3+1 ÇOK BAKIMLI FIRSAT DAİREEEE,none,0,0,0,0,0,none,0,,1193255244
Ara Kat,ÇARŞAMBA PAZARI YANI EMEK SİTRSİNDE 3+1 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1327461541
Ara Kat,"Deniz ve Doğa Manzaralı , Lüks Geniş Ara Kat",none,0,0,0,0,0,none,0,,1327243297
Ara Kat,LUXORA'DAN GÖLCÜK KARAKÖPRÜ MAH'DE SATILIK 2+1 ARA KAT DAİRE,none,0,0,0,0,0,none,0,,1320342153
En Üst Kat,Kavaklı'da Merkezi Konumda Yapılı 2+1 Daire,none,0,0,0,0,0,none,0,,1327169053
,MERKEZİ KONUMDA HAZIR KİRACILI İÇİ KOMPLE YAPILI YATIRIM FIRSATI,none,0,0,0,0,0,none,0,,1323254488
,YAZLIK MERKEZİ KONUMDA 3+1 SİTE İÇERİSİNDE SATILIK DAİRE,none,0,0,0,0,0,none,0,,1327113840
,FIRSAT 2 + 1 ARA KAT,none,0,0,0,0,0,none,0,,1314917811
Ara Kat,İhsaniye Merkezde 3+1 Ara Kat Satılık Daire,none,0,0,0,0,0,none,0,,1326995919
,DERİNDEN GÖLCÜK SARAYLI KALICI KONUTLAR'DA SATILIK 3+1 DAİRE,none,0,0,0,0,0,none,0,,1320547435
En Üst Kat,Değirmenderede Mükemmel Merkezi Konumda 3+1 Daire,none,0,0,0,0,0,none,0,,1326797258
Ara Kat,EMA EMLAK ÇİFTLİK MAH.1+1 ARAKAT TORUNOĞLU PRİME FSM LİSESİ ARKA,none,0,0,0,0,0,none,0,,1326682849
,FUL DENİZ MANZARALI 2 MUTFAKLI 2+1 GENİŞ TERASLI KİLERLİ DAİRE!!,none,0,0,0,0,0,none,0,,1320558706
,Sahibinden 3+1 Ara Kat Geniş Daire,none,0,0,0,0,0,none,0,,1326548668
,SATILIK | ERTUĞRULGAZİDE GENİŞ 2+1 LÜX ARAKAT,none,0,0,0,0,0,none,0,,1316509636
Çatı Dubleksi,CB MAHALL'DEN KARTEPE FSM'DE GENİŞ METRAJLI 4+1 DAİRE,roof,1,1,0,0,0,detail,0,,1325023171
,Satılık daire,none,0,0,0,0,0,none,0,,1327910939
Ara Kat,ATAKENT GAYRİMENKULDEN ATAKENT AVM'NİN KARŞISINDA SATILIK DAİRE,none,0,0,0,0,0,none,0,,1321984122
,KARTEPE ATAEVLER 3+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1309531297
,"Kartepe Ataevler'de Satılık 3+1 Daire: 135m², Yüksek Giriş",none,0,0,0,0,0,none,0,,1303660767
,YÜKSEK KREDI 3+1 YÜKSEK GIRIŞ DAIREMIZ SATILIKTIR,none,0,0,0,0,0,none,0,,1327814481
,Kartepe dosteller sitesi 3+1 arakat,none,0,0,0,0,0,none,0,,1314499295
,KARTEPE ATAEVLERDE GENİŞ AYRI MUTFAK KAT MÜLKİYETLİ 1+1 DAİRE,none,0,0,0,0,0,none,0,,1327694939
,KARTEPE KÖSEKÖY İSTASYON MAH 3+1 DAİRE,none,0,0,0,0,0,none,0,,1274896345
,KARTEPE İBRİKDERE SATILIK BUTİK SİTE İÇİ 2+1 DAİRE,none,0,0,0,0,0,none,0,,1321573749
,KREDİYE EMİNEVİME UYGUN BUTİK SİTE İÇİNDE KULLANIŞLI 2+1,none,0,0,0,0,0,none,0,,1327622002
,KARTEPE ATAEVLER 2+1 SATILIK FIRSAT SON DAİRE,none,0,0,0,0,0,none,0,,1299217410
,Kocaeli kartepe Ataevler site içi 3 + 1 satılık ara kat,none,0,0,0,0,0,none,0,,1327572495
Dubleks|Bahçe Dubleksi|Ters Dubleks,"KENT MEYDANI SİTEDE HAVUZLU,KAPALI OTOPARKLI BAHÇELİ 3+1-170M2",garden,1,0,1,0,0,detail,0,,1303084152
,SAHİBİNDEN 2+1 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1327537082
En Üst Kat,ALTIN EMLAK'tan ATAEVLER AYKENT SİTESİ SATILIK YENİ YAPILI 3+1,none,0,0,0,0,0,none,0,,1319928913
,ERTUĞRUL GAZİ MAHALLESİNDE 3+1 FERAH VE YAŞAMA HAZIR DAİRE,none,0,0,0,0,0,none,0,,1327537139
,MERKEZİ KONUM HAVUZLU VE ASANSÖRLÜ SİTE İÇİ KULLANIŞLI DAİRE,none,0,0,0,0,0,none,0,,1273196822
,KOCAELİ KARTEPE SATILIK 2+1 YERDEN ISITMALI ARAKAT,none,0,0,0,0,0,none,0,,1327595570
,YAĞMURDAN DUMLUPINARDA 1+1 SATILIK REZİDANS OFİS,none,0,0,0,0,0,none,0,,1327318434
,KARTEPE EMEKEVLER MAHALLESİNDE 2+1 YÜKSEK GİRİŞ SATILIK DAİRE,none,0,0,0,0,0,none,0,,1321288536
Ara Kat,KARTEPE ATAEVLER DE 3+1 YERDEN ISITMA ARA KAT SATILIK DAİRE,none,0,0,0,0,0,none,0,,1309739971
,ARAS'dan ERTUĞRULGAZİ SATILIK DAİRE AÇIKLAMAYI OKUYUN!!!!!!,none,0,0,0,0,0,none,0,,1316094826
,KARTEPE DUMLUPINAR MAH SATILIK LÜKS DAİRE,none,0,0,0,0,0,none,0,,1324403370
,Merkez konumda ara kat 2+1,none,0,0,0,0,0,none,0,,1236313850
,ASANSÖRLÜ HAVUZLU GÜVENLİKLİ SPOR SALONU 3+1 170M2 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1327737298
,HASANPAŞA MAHALLESI YÜKSEK GIRIŞ 2 + 1 DAIREMIZ SATILIK,none,0,0,0,0,0,none,0,,1321297609
Ara Kat,MERKEZİ KONUMDA İSTASYONDA 2+1 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1321262581
Ara Kat,KARTEPE DUMLUPINARDA MERKEZİ KONUMDA SATILIK TERASLI 1+1 DAİRE,none,0,0,0,0,0,none,0,,1304355518
Ara Kat,KARTEPE CARPEDİEM SİTESİNDE 2+1 ARA KAT SATILIK DAİRE,none,0,0,0,0,0,none,0,,1287602235
,KARTEPE KENT MEYDANI EMAR DELUXE SİTESİNDE SATILIK 2+1 ZEMİN KAT,none,0,0,0,0,0,none,0,,1327794286
,"Emekevler'de Çift Balkonlu, Oturuma Hazır 2+1 Fırsat Daire",none,0,0,0,0,0,none,0,,1321127686
,REMAX MAVİ'DEN KARTEPE KÖSEKÖY'DE SATILIK SİTE İÇİ 3+1 DAİRE,none,0,0,0,0,0,none,0,,1303249030
Ara Kat,KARTEPE ATAEVLER MH'DE 2+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1327070935
,KARTEPE ERTUĞRUL GAZİ MAH'DE ASANSÖRLÜ ARA KAT SATILIK 2+1 DAİRE,none,0,0,0,0,0,none,0,,1318551509
Ara Kat,ARSLANBEY MAHALLESİ 2+1 SATILIK.... 2 MİLYON KREDİ İMKANI....,none,0,0,0,0,0,none,0,,1310572040
Ara Kat,Tarcanlardan Kartepe Uzunçiftlik 2+1 Satılık Ara Kat Daire,none,0,0,0,0,0,none,0,,1326987697
Ara Kat,KARTEPE F.S.M. SATILIK 2+1 ARAKAT AYRI MUTFAKLI DAİRE,none,0,0,0,0,0,none,0,,1312888921
,İKONX' TEN İZMİT KÖSEKÖYDE SATILIK 2+1 DAİRE,none,0,0,0,0,0,none,0,,1326935527
,KARTEPE DUMLUPINAR MAH DE SATILIK 3+1 FIRSAT DAİRE,none,0,0,0,0,0,none,0,,1298225819
Dubleks,FSM de 3+1 LÜX DAİRE ASANSÖRLÜ İSKAN ALINMIŞ KREDİ LİMİTİ YÜKSEK,standard,1,0,0,0,1,detail,0,,1321043192
Ara Kat,Ertuğrulgazi'de krediye uygun 3+1 Arakat Satılık Daire,none,0,0,0,0,0,none,0,,1311722304
,KAPLAN GAYRİMENKUL'DEN 3+1 GİRİŞ KAT DAİRE,none,0,0,0,0,0,none,0,,1326825443
,KARTEPE ATAEVLERDE SON KALAN FIRSAT SATILIK 3+1 ARA KAT DAİRE,none,0,0,0,0,0,none,0,,1310161529
,Kartepe Sağlık Kent Konutları Ayrı Mutfaklı 2+1 Satılık Daire,none,0,0,0,0,0,none,0,,1297755323
,KENT MEYDANI SİTE İÇİNDE DAİRE 3+1 145 M2 ARAÇ TAKASLI,none,0,0,0,0,0,none,0,,1281595611
Ara Kat,KOCAELI KARTEPE NEFF VIZYON 3+1 LÜKS DAIRE,none,0,0,0,0,0,none,0,,1320514556
,YOLDAŞ EMLAKTAN FSM MAH 2+1 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1303893623
,Kocaeli Kartepe Ertuğrul gazi 3 + 1 satılık daire,none,0,0,0,0,0,none,0,,1326824031
,KARTEPE ATAEVLER SATILIK 3+1 SATILIK GİRİŞ KAT,none,0,0,0,0,0,none,0,,1310123515
Ara Kat,KARTEPE ZERAY EFFECT SATILIK 3+1 BÜYÜK TİP DAİRE,none,0,0,0,0,0,none,0,,1278079321
,DERİN'DEN ERT. GAZİ MAH. SİTE İÇERİSİNDE SATILIK 2+1 DÜZ DAİRE,none,0,0,0,0,0,none,0,,1323608940
En Üst Kat,Kartepe Uzunçiftlik de site içi 1+1 satılık daire,none,0,0,0,0,0,none,0,,1320468851
,Kocaeli kartepe istasyon 2 + 1 ara kat satılık daire,none,0,0,0,0,0,none,0,,1323689307
,SİTE İÇİ ASANSÖR GÜVENLIK HAVUZ KAPALI OTOPARK YÜKSEK KREDI,none,0,0,0,0,0,none,0,,1303117021
,SARIMEŞE KONAKLARI 130 m2 3+1 ARAKAT DAİRE ! EBEVEYN BANYOLU.,none,0,0,0,0,0,none,0,,1315209440
,MERKEZ EMLAKDAN 480 RESİDANCEDE 2+1ARAKAT SATILIK DAİRE BOŞ,none,0,0,0,0,0,none,0,,1272658665
,TAMAMINA YAKIN KREDİYE VE EMİNEVİME UYGUN!İSKANLI GENİŞ BALKONLU,none,0,0,0,0,0,none,0,,1320305888
,Turyap Palas'tan | Çınar Sitesi 3+1 Satılık Daire,none,0,0,0,0,0,none,0,,1241629052
,KARTEPENİN MERKEZİ DUMLUPINAR MAH. ANA CADDE YANI GENİŞ DAİRE,none,0,0,0,0,0,none,0,,1301180820
,KARTEPE FORUM ANATOLİA 3+1 ÖZEL BAHÇE KULLANIMLI SATILIK DAİRE,none,0,0,0,0,0,none,0,,1323256128
Dubleks,LEXUS PRİME DAN EMEKEVLERDE ÖZDİLEĞE YÜRÜME MESAFE,standard,1,0,0,0,1,detail,0,,1319949496
,KARTEPE ATAEVLER SATILIK 3+1 DAIRE - SAHIBINDEN,none,0,0,0,0,0,none,0,,1314822402
,ERTUĞRUL GAZİ'DE SİTE İÇERİSİNDE SATILIK 3+1 LÜKS ARA KAT,none,0,0,0,0,0,none,0,,1323189714
Ara Kat,GÖZEL GAYRİMENKULDEN KARTEPE ATAEVLER MH.2+1 2. KAT DAİRE,none,0,0,0,0,0,none,0,,1323401670
Ara Kat,KARTEPE FSM SAĞLIK KENT SİTESİ | 1+1 ARAKAT | YATIRIMLIK,none,0,0,0,0,0,none,0,,1314734644
En Üst Kat|Çatı Dubleksi,END'DEN 480 RESİDENCE SATILIK 5+1 15 HAZİRAN BOŞ 310 M2 DAİRE,roof,1,1,0,0,0,detail,0,,1250193972
Ara Kat,KARTEPE CADDE LİFE SİTESİ'NDE 3+1 C BLOK'DA ARAKAT SATILIK DAİRE,none,0,0,0,0,0,none,0,,1326357592
,DEALLİFE'DAN HASANPAŞADA BUTİK SİTE İÇİ YÜKSEK GİRİŞ 2+1 DAİRE,none,0,0,0,0,0,none,0,,1325941706
,Kocaeli kartepe Köseköy merkez 2 + 1 satılık daire,none,0,0,0,0,0,none,0,,1326313434
Çatı Dubleksi,FIRSAT 2+1 DAİRE UYGUN FİYAT,roof,1,1,0,0,0,detail,0,,1325907767
,SATILIK DAİRE,none,0,0,0,0,0,none,0,,1326006104
,FSM'DE ASANSÖRLÜ 2+1 GENİŞ SATILIK DAİRE,none,0,0,0,0,0,none,0,,1320548229
Ara Kat,KARTEPE İSTASYON MAHALLESİNDE E-5 YAKIN SATILIK 3+1 120m² DAİRE,none,0,0,0,0,0,none,0,,1319643618
,KARTEPE ASLANBEY VERA LİFE SİTESİ SATILIK 2+1 GİRİŞ KAT DAİRE,none,0,0,0,0,0,none,0,,1312992266
Dubleks,KARTEPE FATIHSULTANMEHMET MAH`DE MODERN MİMARİ ADRESİ 3+1 DAİRE,standard,1,0,0,0,1,detail,0,,1312861737
,KARTEPE UZUNÇİFTLİK ÖZDİLEK KARŞISINDA 2+1 GİRİŞ SATILIK DAİRE,none,0,0,0,0,0,none,0,,1305881872
,KOCAELİ KARTEPE SARIMEŞE İLKÖĞRETİM OKULU YAKINI 2+1 DAİRE,none,0,0,0,0,0,none,0,,1314434087
,KARTEPE FSM.MAH SİTE İÇİ SATILIK 3+1 PAZARLIK PAYI VARDIR,none,0,0,0,0,0,none,0,,1325562334
Ara Kat,TURYAP'TAN KARTEPE İSTASYONDA 3+1 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1314357415
,KOCAELİ KARTEPE UZUNÇİFTLİK MAHALLESİ SATILIK DAİRE,none,0,0,0,0,0,none,0,,1311187440
,sahibinden,none,0,0,0,0,0,none,0,,1225948034
Dubleks,KARTEPE MANZARALI ÖNÜ KAPANMAZ OLDUKÇA BÜYÜK TERASLI 4+1,standard,1,0,0,0,1,detail,0,,1325937644
,KARTEPE İSTASYON MAHALLESİNDE E-5 YAKIN SATILIK 2+1 100m² DAİRE,none,0,0,0,0,0,none,0,,1319607878
,KARTEPE UZUNÇİFTLİK MAH SATILIK FIRSAT ARAKAT,none,0,0,0,0,0,none,0,,1322748066
,"Kartepe'de Havuzlu, Metro Yakını Satılık 2+1 Daire (İskanlı)",none,0,0,0,0,0,none,0,,1314033028
,DEALLİFE GAYRİMENKUL'DEN ERTUĞRULGAZİ'DE SATILIK 3+1 DAİRE,none,0,0,0,0,0,none,0,,1308328978
En Üst Kat,KARTEPE F.S.M MAHALLESİNDE 2+1 ÜSKAT SATILIK DAİRE,none,0,0,0,0,0,none,0,,1218876680
En Üst Kat,Son indirim. Sahibinden Ataşehir Mahallesi 132. Ada Satılık Boş,none,0,0,0,0,0,none,0,,1323743711
Ara Kat,ATAEVLER 2+1 ARAKAT YÜKSEK KREDİ A KALİTE,none,0,0,0,0,0,none,0,,1325374787
,Sahibinden Satılık Atakent Konutlarında 3+1 İçi Yapılı Daire,none,0,0,0,0,0,none,0,,1325215562
,ATAEVLER 3+1 YÜKSEK GİRİŞ YÜKSEK KREDİ A KALİTE,none,0,0,0,0,0,none,0,,1325368945
,daha büyük bir ev alağım için satılık,none,0,0,0,0,0,none,0,,1325146052
Dubleks|En Üst Kat|Ara Kat|Ara Kat Dubleks|Bahçe Dubleksi|Çatı Dubleksi|Forleks|Ters Dubleks|Tripleks,Kartepe Ataevler 2 + 1 site içi yüksek giriş satılık,roof,1,1,0,0,0,detail,0,,1314131308
,EMEKEVLER MAH'DE 125 m² FERAH 2+1 TÜM KATILIM SİSTEMLERİNE UYGUN,none,0,0,0,0,0,none,0,,1325119084
Ara Kat,PRY DEN KARTEPE DE YÜKSEK KREDİ İMKANI.EMLAK KOMİSYONU YOK,none,0,0,0,0,0,none,0,,1325275963
,İZMİT GÜNDOĞDU SATILIK MÜSTAKİL BAHÇELİ OTOPARKLI 3+1 LÜKS DAİRE,none,0,0,0,0,0,none,0,,1293850610
Çatı Dubleksi,ALİKAHYA FATİH MAH. SATILIK 3+1 EĞİMSİZ ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1325660156
Dubleks,FIRSAT BOĞAZOVA CADDESİ 2+1 ÖNÜ AÇIK MANZARALI DUBLEKS DAİRE,standard,1,0,0,0,1,detail_and_title,0,,1315345701
,İZMİT ÜNİVERSİTE YOLUN'DA 0 OTURUMA HAZIR GENİŞ 2+1SATILIK DAİRE,none,0,0,0,0,0,none,0,,1325768430
,GÜNDOĞDU'DA SATILIK BAHÇE DUBLEKS | 115 m2 | 2+1 FIRSAT DAİRE,garden,1,0,1,0,0,title,0,,1326492462
Dubleks|En Üst Kat|Çatı Dubleksi,İZMİT PLAJYOLU PREMİUMDA SIFIR 3+1 EĞİMSİZ ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1318014998
Bahçe Dubleksi,İZMİT GÜNDOĞDU MAH. SATILIK 3+1 SIFIR BAHÇE DUBLEKS DAİRE,garden,1,0,1,0,0,detail_and_title,0,,1310992115
Ara Kat,Full Deniz ve Doğa Manzaralı | Eşyalı | 3+1 Ara Kat Lüks Daire,none,0,0,0,0,0,none,0,,1323205337
En Üst Kat,ÇAKIR GAYRİMENKUL DEN SATILIK DAİRE,none,0,0,0,0,0,none,0,,1328886408
Ara Kat,D2 GAYRİMENKUL'DEN BOĞAZOVA CADDESİNDE SATILIK 2+1 SIFIR DAİRE,none,0,0,0,0,0,none,0,,1323373652
Ara Kat,SAHİBİNDEN,none,0,0,0,0,0,none,0,,1322855332
Bahçe Dubleksi,İZMİT KURUÇEŞME'DE SATILIK 3+1 FIRSAT DUBLEKS DAİRE,garden,1,0,1,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1316581831
Ara Kat,KOCAELİ İZMİT KAVANYA KORU SİTESİ'NDE SATILIK 2+1 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1326200761
Çatı Dubleksi,3 KENT GAYRİMENKUL BOĞAZOVA CADDESİ'NDE SATILIK 3+1 ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1329108876
Çatı Dubleksi,SAHİBİNDEN KLİMALI BAKIMLI SATILIK FERAH ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1322947915
En Üst Kat,İZMİT PLAJYOLU'NDA DENİZ MANZARALI FIRSAT 3+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1329066489
Ara Kat,Kuruçeşme İremkent Sitesinde Satılık 3+1 Daire | 135 m²,none,0,0,0,0,0,none,0,,1323061111
Ara Kat,SEKBANLI TOKİ KONUTLARI'NDA 2+1 100m2 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1328974658
Bahçe Dubleksi,TURYAP'TAN GÜNDOĞDU'DA BAHÇELİ GENİŞ 3+1 DUBLEKS,garden,1,0,1,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1317688727
,ASAYRADAN YEŞİLOVADA 2+1 SATILIK ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1328222099
,Akpınar TOKİ konutlarında satılık 1+1 içi temiz daire,none,0,0,0,0,0,none,0,,1321799015
Ara Kat,İZMİT YENİMAHALLEDE MUAZZAM MANZARALI 90M2 SATILIK 2+1 DAİRE,none,0,0,0,0,0,none,0,,1325121993
Ara Kat,İZMİT TEPEKÖY MAHALLESİ MAMİKLER SİTESİ 2+1 SATILIK ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1324983703
,Tarcanlardan Kocatepede Satılık 2+1 Ç.Dubleks,standard,1,0,0,0,1,title,0,,1328004602
Çatı Dubleksi,ERBAŞ GAYRİMENKUL'DEN PLAJYOLUN'DA 4+1 DUBLEKS SATILIK DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1328014940
Çatı Dubleksi,BOĞAZOVA CADDESİNDE EĞİMSİZ ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1295199895
Çatı Dubleksi,RE/MAX RAGNAS'TAN SATILIK 3+1 DENİZ MANZARALI ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1319111252
,ASAYRADAN AKPINAR TOKİ DE EŞYALI 2+1 SATILIK GİRİŞ KAT,none,0,0,0,0,0,none,0,,1322431239
,İZMİT YENİMAHALLE RADAR BÖLGESİ SATILIK 3+1 BAHÇE DUBLEKS DAİRE,garden,1,0,1,0,0,title,0,,1293810930
Ara Kat,İZMİT YUVAM AKARCA SATILIK ARAKAT YATRIMLIK ASANSÖRLÜ DAİRE,none,0,0,0,0,0,none,0,,1321852130
,YUVAM AKARCA EVLERİ DENİZ MANZARALI 3+1 BOŞ DAİRE,none,0,0,0,0,0,none,0,,1321763023
Bahçe Dubleksi,Boğazpva Çad.üzerinde 3+1 bahçe dublex,garden,1,0,1,0,0,detail_and_title,0,,1327706018
Çatı Dubleksi,İZMİT GÜNDOĞDU BOĞAZOVA'DA SATILIK 3+1 ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1321551102
,SATILIK 3+1 BAHÇE DUBLEKS KONUMU ÇOK İYİ SIFIR DAİRE İZMİT,garden,1,0,1,0,0,title,0,,1327734181
Dubleks|Ters Dubleks,YEŞİLOVA MAH.BOĞAZOVA CAD.CEPHE SATILIK 3+1 EĞİMSİZ ÇATI DUBLEKS,standard,1,0,0,0,1,conflict_detail_wins,1,conflict detail=standard title=roof,1321301391
Ara Kat|Çatı Dubleksi,FIRSAT İZMİT GÜNDOĞDU 2+1 ÇATI DUBLEKS SATILIK DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1327580055
Bahçe Dubleksi,DOĞUŞ YAPIDAN HATİPKÖYDE 3+1 LÜX VE FERAH BAHÇE DUBLEX,garden,1,0,1,0,0,detail_and_title,0,,1307676339
Bahçe Dubleksi,ZERAY DORA HİLL 'DE SATILIK SIFIR 1+1 BAHÇE DUBLEKS DAİRE,garden,1,0,1,0,0,detail_and_title,0,,1321328821
Ara Kat,YEŞİLOVA MAH.BOĞAZOVA CAD. SATILIK 2+1 ARA KAT DAİRE SİTE İÇİNDE,none,0,0,0,0,0,none,0,,1321684122
En Üst Kat,YUVAM AKARCA'DA EVİM FİN. VE KREDİYE UYGUN FIRSAT 2+1 DAİRE,none,0,0,0,0,0,none,0,,1327135005
,İZMİT ALİKAHYA'DA GÜZEL KONUMDA FERAH 3+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1324113886
Dubleks|En Üst Kat|Çatı Dubleksi,lüks Daire 2+1 üst dubleks,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1327016412
,ALİKAHYA ATATÜRK MH 3+1 EĞİMSİZ ÇATI DUBLEKS,roof,1,1,0,0,0,title,0,,1312627255
Bahçe Dubleksi,Reliance G.D. Şehir Hastanesine Yakın Konumda 2+1 Lüks Konut,garden,1,0,1,0,0,detail,0,,1326925174
,SAHİBİNDEN SATILIK 2+1 DAİRE,none,0,0,0,0,0,none,0,,1326903487
Ara Kat,İZMİT KAVANİUM SİTESİ YANI SATILIK SIFIR DAİRE,none,0,0,0,0,0,none,0,,1320679308
,ARAS GAYRİMENKUL'den 2+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1326572158
,Satılık 2 + 1 daire,none,0,0,0,0,0,none,0,,1326522551
Çatı Dubleksi,TURKUAZ PARK'TA SATILIK DENİZ MANZARALI FULL YAPILI LÜKS DAİRE,roof,1,1,0,0,0,detail,0,,1320439096
Bahçe Dubleksi,GÜNDOĞDU ŞEHRİ BAHÇE SİTESİNDE SATILIK BAHÇE DUBLEKS DAİRE,garden,1,0,1,0,0,detail_and_title,0,,1256627928
Ara Kat,TURYAP'TAN ZERAY DORA HiLL'DE LÜKS YAŞAM,none,0,0,0,0,0,none,0,,1320597644
Ara Kat,YUVAM AKARCA KONUTLARINDA 3+1 SATILIK ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1326360948
,satılık daire,none,0,0,0,0,0,none,0,,1326224778
,EMLAXO'DAN İZMİT SEKBANLI TOKİ'DE SATILIK 2+1 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1320283876
,"Kuruçeşme'de Fırsat! Bahçe Kullanımlı, Masrafsız 2+1 Daire",none,0,0,0,0,0,none,0,,1326043208
Ara Kat,YAHYA KAPTANDA SATILIK 1+1 EŞYALI DAİRE,none,0,0,0,0,0,none,0,,1319936040
Ara Kat,"Masrafsız, Deniz-Orman Manzaralı Lüks 1+1 eşyalı Daire",none,0,0,0,0,0,none,0,,1325870575
En Üst Kat|Ara Kat,Turan Ali Şafak Farkıyla Satılık Manzaralı Dublex Daire,standard,1,0,0,0,1,title,0,,1319591202
Çatı Dubleksi,SİTEDE DENİZ MANZARASI 3+1 GENİŞ DAİRE,roof,1,1,0,0,0,detail,0,,1326017425
Bahçe Dubleksi,Satılık 3+1 Bahçe Dubleks Daire İzmit Gündoğdu Mahallesi,garden,1,0,1,0,0,detail_and_title,0,,1326010608
,SEPETÇİ TOKİ KONUTLARINDA 2+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1325718769
,SATILIK MANZARALI 2+1 DUBLEKS DAİRE,standard,1,0,0,0,1,title,0,,1314503446
,VakıfBank'tan Satılık 3+1 Dubleks Daire,standard,1,0,0,0,1,title,0,,1287000875
Ara Kat,Sahibinden merkezi lokasyonda geniş 3+1,none,0,0,0,0,0,none,0,,1290718523
,ŞEHİR HASTANESİ KARŞISI KREDİYE UYGUN2+1 DUBLEKS DAİRE,standard,1,0,0,0,1,title,0,,1307781041
Dubleks|En Üst Kat,DENİZ MANZARALI DUBLEX DAİRE,standard,1,0,0,0,1,detail_and_title,0,,1314023382
,SAHİBİNDEN SATILIK DAİRE,none,0,0,0,0,0,none,0,,1325160399
,Sahibinden Satılık,none,0,0,0,0,0,none,0,,1325066644
,"DENİZ MANZARALI, FERAH ÇATI DUBLEKS.",roof,1,1,0,0,0,title,0,,1307811750
Çatı Dubleksi,İZMİT YENİMAHALLE KURUÇEŞME DE SATILIK 2+1 DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1325089591
Çatı Dubleksi,KURUÇEŞME RADAR DENİZ MANZARALI ASANSÖRLÜ TERAS DUBLEKS 3+1,roof,1,1,0,0,0,detail_and_title,0,,1325408906
Çatı Dubleksi,İzmit Alikahyada 2+1 çatı dubleks satılık daire.,roof,1,1,0,0,0,detail_and_title,0,,1306590985
