rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
760,0.44976571567502355,0.3988055369130048,0.46257812849937496,0.15640788564657887,5904.482329698837,used_blend,,116,0.2181573754972418,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
