site_project_id,n,mean_actual,mean_pred,mean_residual
cayirova::cagdaskent_700_ada,2,36153.850000000006,38883.75351186342,2729.9035118634165
golcuk::mercan_bagkent,1,32000.0,34731.078954960445,2731.078954960445
cayirova::ozgunkent,5,27200.0,30010.37762334862,2810.3776233486215
kartepe::kartepe_de_manzarali,1,32121.21,34944.882276201126,2823.672276201127
basiskele::aurapark,1,42857.14,45683.34094260038,2826.2009426003788
izmit::izmitkent_konutlari_2,2,35281.33,38138.786685874635,2857.456685874635
golcuk::menekse_park,1,30937.5,33806.5688746377,2869.068874637698
kartepe::kartepe_fsm_mah,1,36785.71,39667.630053520144,2881.9200535201453
basiskele::kardelen,1,32300.88,35214.18024733296,2913.300247332958
cayirova::gokturk,2,33750.0,36715.04588073811,2965.0458807381037
izmit::ozgur,1,23703.7,26675.537176543672,2971.8371765436714
kartepe::forum_anatolia,3,30279.63666666667,33326.0212582023,3046.3845915356324
cayirova::kafkas,1,40000.0,43048.96472588563,3048.9647258856276
derince::melodi,1,31823.53,34874.81829109593,3051.2882910959306
golcuk::golcuk_degirmendere_orcun,1,27631.58,30730.699180717285,3099.1191807172836
kartepe::ozdilek_atakent,1,26923.08,30087.70005669201,3164.620056692009
kartepe::boutique_kartepe,1,38541.67,41732.16886794128,3190.498867941278
gebze::zumrut_evler,1,39166.67,42372.47327601162,3205.8032760116184
izmit::baris_sitesi_2,1,25518.52,28736.437045876115,3217.9170458761146
izmit::kent,1,31428.57,34730.32702419489,3301.7570241948924
izmit::sekbanli_toki,3,32599.329999999998,36014.51848296088,3415.1884829608753
gebze::gebze_emlak_konutlari_2,1,45500.0,48932.41184214661,3432.411842146612
izmit::anadolu,1,25000.0,28529.812644283174,3529.8126442831744
