county,group,feature,non_null_count,positive_count,positive_rate,missing_rate,reliability_status
Başiskele,front,front_east,334,157,0.47005988023952094,0.0,ok
Başiskele,front,front_north,334,105,0.3143712574850299,0.0,ok
Başiskele,front,front_south,334,156,0.46706586826347307,0.0,ok
Başiskele,front,front_west,334,139,0.4161676646706587,0.0,ok
Başiskele,inside,in_air_conditioner,334,13,0.038922155688622756,0.0,ok
Başiskele,inside,in_builtin_kitchen,334,71,0.2125748502994012,0.0,ok
Başiskele,inside,in_dressing_room,334,22,0.0658682634730539,0.0,ok
Başiskele,inside,in_fiber,334,105,0.3143712574850299,0.0,ok
Başiskele,inside,in_glass_balcony,334,18,0.05389221556886228,0.0,ok
Başiskele,inside,in_heat_glass,334,145,0.4341317365269461,0.0,ok
Başiskele,inside,in_intercom,334,115,0.344311377245509,0.0,ok
Başiskele,inside,in_laminate_floor,334,154,0.46107784431137727,0.0,ok
Başiskele,inside,in_pantry,334,27,0.08083832335329341,0.0,ok
Başiskele,inside,in_parent_bathroom,334,85,0.25449101796407186,0.0,ok
Başiskele,inside,in_pvc,334,110,0.32934131736526945,0.0,ok
Başiskele,inside,in_smart_home,334,7,0.020958083832335328,0.0,unreliable
Başiskele,inside,in_steel_door,334,194,0.5808383233532934,0.0,ok
Başiskele,inside,in_terrace,334,78,0.23353293413173654,0.0,ok
Başiskele,nearby,near_city_center,334,146,0.437125748502994,0.0,ok
Başiskele,nearby,near_hospital,334,197,0.5898203592814372,0.0,ok
Başiskele,nearby,near_lake_zero,334,0,0.0,0.0,unreliable
Başiskele,nearby,near_mall,334,142,0.4251497005988024,0.0,ok
Başiskele,nearby,near_market,334,221,0.6616766467065869,0.0,ok
Başiskele,nearby,near_mosque,334,216,0.6467065868263473,0.0,ok
Başiskele,nearby,near_park,334,190,0.5688622754491018,0.0,ok
Başiskele,nearby,near_pharmacy,334,194,0.5808383233532934,0.0,ok
Başiskele,nearby,near_school,334,216,0.6467065868263473,0.0,ok
Başiskele,nearby,near_sea_zero,334,5,0.014970059880239521,0.0,unreliable
Başiskele,nearby,near_university,334,106,0.31736526946107785,0.0,ok
Başiskele,outside,out_camera,334,89,0.26646706586826346,0.0,ok
Başiskele,outside,out_children_playground,334,74,0.2215568862275449,0.0,ok
Başiskele,outside,out_closed_pool,334,10,0.029940119760479042,0.0,ok
Başiskele,outside,out_generator,334,7,0.020958083832335328,0.0,unreliable
Başiskele,outside,out_heat_insulation,334,169,0.5059880239520959,0.0,ok
Başiskele,outside,out_hydrofor,334,10,0.029940119760479042,0.0,ok
Başiskele,outside,out_open_pool,334,58,0.17365269461077845,0.0,ok
Başiskele,outside,out_pool,334,59,0.17664670658682635,0.0,ok
Başiskele,outside,out_sauna_hamam,334,18,0.05389221556886228,0.0,ok
Başiskele,outside,out_security,334,65,0.19461077844311378,0.0,ok
Başiskele,outside,out_sound_insulation,334,128,0.38323353293413176,0.0,ok
Başiskele,outside,out_sports_area,334,47,0.1407185628742515,0.0,ok
Başiskele,subtype,subtype_duplex,334,154,0.46107784431137727,0.0,unmapped_extra
Başiskele,subtype,subtype_garden_duplex,334,44,0.1317365269461078,0.0,unmapped_extra
Başiskele,subtype,subtype_middle_floor,334,78,0.23353293413173654,0.0,unmapped_extra
Başiskele,subtype,subtype_reverse_duplex,334,6,0.017964071856287425,0.0,unmapped_extra+unreliable
Başiskele,subtype,subtype_roof_duplex,334,87,0.26047904191616766,0.0,unmapped_extra
Başiskele,subtype,subtype_top_floor,334,24,0.0718562874251497,0.0,unmapped_extra
Başiskele,subtype,subtype_triplex,334,0,0.0,0.0,unmapped_extra+unreliable
Başiskele,transport,transport_airport,334,5,0.014970059880239521,0.0,unreliable
Başiskele,transport,transport_bus_stop,334,205,0.6137724550898204,0.0,ok
Başiskele,transport,transport_e5,334,72,0.2155688622754491,0.0,ok
Başiskele,transport,transport_main_road,334,182,0.5449101796407185,0.0,ok
Başiskele,transport,transport_metro,334,5,0.014970059880239521,0.0,unreliable
Başiskele,transport,transport_minibus,334,174,0.5209580838323353,0.0,ok
Başiskele,transport,transport_tem,334,19,0.05688622754491018,0.0,ok
Başiskele,transport,transport_train,334,4,0.011976047904191617,0.0,unreliable
Başiskele,transport,transport_tram,334,9,0.02694610778443114,0.0,unreliable
Başiskele,view,view_bosphorus,334,1,0.0029940119760479044,0.0,unreliable
Başiskele,view,view_city,334,136,0.40718562874251496,0.0,ok
Başiskele,view,view_lake,334,1,0.0029940119760479044,0.0,unreliable
Başiskele,view,view_nature,334,155,0.46407185628742514,0.0,ok
Başiskele,view,view_park_green,334,160,0.47904191616766467,0.0,ok
Başiskele,view,view_pool,334,19,0.05688622754491018,0.0,ok
Başiskele,view,view_river,334,0,0.0,0.0,unreliable
Başiskele,view,view_sea,334,76,0.2275449101796407,0.0,ok
Darıca,front,front_east,330,156,0.4727272727272727,0.0,ok
Darıca,front,front_north,330,51,0.15454545454545454,0.0,ok
Darıca,front,front_south,330,231,0.7,0.0,ok
Darıca,front,front_west,330,112,0.3393939393939394,0.0,ok
Darıca,inside,in_air_conditioner,330,20,0.06060606060606061,0.0,ok
Darıca,inside,in_builtin_kitchen,330,67,0.20303030303030303,0.0,ok
Darıca,inside,in_dressing_room,330,13,0.03939393939393939,0.0,ok
Darıca,inside,in_fiber,330,147,0.44545454545454544,0.0,ok
Darıca,inside,in_glass_balcony,330,15,0.045454545454545456,0.0,ok
Darıca,inside,in_heat_glass,330,157,0.47575757575757577,0.0,ok
Darıca,inside,in_intercom,330,176,0.5333333333333333,0.0,ok
Darıca,inside,in_laminate_floor,330,194,0.5878787878787879,0.0,ok
Darıca,inside,in_pantry,330,26,0.07878787878787878,0.0,ok
Darıca,inside,in_parent_bathroom,330,31,0.09393939393939393,0.0,ok
Darıca,inside,in_pvc,330,152,0.46060606060606063,0.0,ok
Darıca,inside,in_smart_home,330,34,0.10303030303030303,0.0,ok
Darıca,inside,in_steel_door,330,212,0.6424242424242425,0.0,ok
Darıca,inside,in_terrace,330,66,0.2,0.0,ok
Darıca,nearby,near_city_center,330,217,0.6575757575757576,0.0,ok
Darıca,nearby,near_hospital,330,237,0.7181818181818181,0.0,ok
Darıca,nearby,near_lake_zero,330,11,0.03333333333333333,0.0,ok
Darıca,nearby,near_mall,330,203,0.6151515151515151,0.0,ok
Darıca,nearby,near_market,330,239,0.7242424242424242,0.0,ok
Darıca,nearby,near_mosque,330,230,0.696969696969697,0.0,ok
Darıca,nearby,near_park,330,223,0.6757575757575758,0.0,ok
Darıca,nearby,near_pharmacy,330,230,0.696969696969697,0.0,ok
Darıca,nearby,near_school,330,239,0.7242424242424242,0.0,ok
Darıca,nearby,near_sea_zero,330,46,0.1393939393939394,0.0,ok
Darıca,nearby,near_university,330,159,0.4818181818181818,0.0,ok
Darıca,outside,out_camera,330,108,0.32727272727272727,0.0,ok
Darıca,outside,out_children_playground,330,29,0.08787878787878788,0.0,ok
Darıca,outside,out_closed_pool,330,12,0.03636363636363636,0.0,ok
Darıca,outside,out_generator,330,41,0.12424242424242424,0.0,ok
Darıca,outside,out_heat_insulation,330,205,0.6212121212121212,0.0,ok
Darıca,outside,out_hydrofor,330,76,0.23030303030303031,0.0,ok
Darıca,outside,out_open_pool,330,19,0.05757575757575758,0.0,ok
Darıca,outside,out_pool,330,22,0.06666666666666667,0.0,ok
Darıca,outside,out_sauna_hamam,330,17,0.051515151515151514,0.0,ok
Darıca,outside,out_security,330,28,0.08484848484848485,0.0,ok
Darıca,outside,out_sound_insulation,330,182,0.5515151515151515,0.0,ok
Darıca,outside,out_sports_area,330,35,0.10606060606060606,0.0,ok
Darıca,subtype,subtype_duplex,330,89,0.2696969696969697,0.0,unmapped_extra
Darıca,subtype,subtype_garden_duplex,330,10,0.030303030303030304,0.0,unmapped_extra
Darıca,subtype,subtype_middle_floor,330,131,0.396969696969697,0.0,unmapped_extra
Darıca,subtype,subtype_reverse_duplex,330,9,0.02727272727272727,0.0,unmapped_extra
Darıca,subtype,subtype_roof_duplex,330,51,0.15454545454545454,0.0,unmapped_extra
Darıca,subtype,subtype_top_floor,330,19,0.05757575757575758,0.0,unmapped_extra
Darıca,subtype,subtype_triplex,330,3,0.00909090909090909,0.0,unmapped_extra
Darıca,transport,transport_airport,330,115,0.3484848484848485,0.0,ok
Darıca,transport,transport_bus_stop,330,218,0.6606060606060606,0.0,ok
Darıca,transport,transport_e5,330,193,0.5848484848484848,0.0,ok
Darıca,transport,transport_main_road,330,233,0.706060606060606,0.0,ok
Darıca,transport,transport_metro,330,213,0.6454545454545455,0.0,ok
Darıca,transport,transport_minibus,330,214,0.6484848484848484,0.0,ok
Darıca,transport,transport_tem,330,111,0.33636363636363636,0.0,ok
Darıca,transport,transport_train,330,149,0.45151515151515154,0.0,ok
Darıca,transport,transport_tram,330,24,0.07272727272727272,0.0,ok
Darıca,view,view_bosphorus,330,12,0.03636363636363636,0.0,ok
Darıca,view,view_city,330,189,0.5727272727272728,0.0,ok
Darıca,view,view_lake,330,7,0.021212121212121213,0.0,ok
Darıca,view,view_nature,330,86,0.2606060606060606,0.0,ok
Darıca,view,view_park_green,330,141,0.42727272727272725,0.0,ok
Darıca,view,view_pool,330,12,0.03636363636363636,0.0,ok
Darıca,view,view_river,330,7,0.021212121212121213,0.0,ok
Darıca,view,view_sea,330,61,0.18484848484848485,0.0,ok
Derince,front,front_east,333,136,0.4084084084084084,0.0,ok
Derince,front,front_north,333,105,0.3153153153153153,0.0,ok
Derince,front,front_south,333,190,0.5705705705705706,0.0,ok
Derince,front,front_west,333,129,0.38738738738738737,0.0,ok
Derince,inside,in_air_conditioner,333,11,0.03303303303303303,0.0,ok
Derince,inside,in_builtin_kitchen,333,51,0.15315315315315314,0.0,ok
Derince,inside,in_dressing_room,333,8,0.024024024024024024,0.0,ok
Derince,inside,in_fiber,333,69,0.2072072072072072,0.0,ok
Derince,inside,in_glass_balcony,333,34,0.1021021021021021,0.0,ok
Derince,inside,in_heat_glass,333,135,0.40540540540540543,0.0,ok
Derince,inside,in_intercom,333,86,0.25825825825825827,0.0,ok
Derince,inside,in_laminate_floor,333,169,0.5075075075075075,0.0,ok
Derince,inside,in_pantry,333,26,0.07807807807807808,0.0,ok
Derince,inside,in_parent_bathroom,333,24,0.07207207207207207,0.0,ok
Derince,inside,in_pvc,333,96,0.2882882882882883,0.0,ok
Derince,inside,in_smart_home,333,1,0.003003003003003003,0.0,ok
Derince,inside,in_steel_door,333,189,0.5675675675675675,0.0,ok
Derince,inside,in_terrace,333,45,0.13513513513513514,0.0,ok
Derince,nearby,near_city_center,333,134,0.4024024024024024,0.0,ok
Derince,nearby,near_hospital,333,206,0.6186186186186187,0.0,ok
Derince,nearby,near_lake_zero,333,0,0.0,0.0,ok
Derince,nearby,near_mall,333,121,0.3633633633633634,0.0,ok
Derince,nearby,near_market,333,226,0.6786786786786787,0.0,ok
