county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3540.4681103096304,0.11184697673835362,0.875
Gölcük,8,3377.1475154635355,0.10876845649374167,1.0
Karamürsel,8,205137.98137515393,6.007824840724583,0.75
İzmit,8,3282.323346188236,0.10272197120595794,0.875
