county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,2787.9436834342187,0.08084330764264284,1.0
Gölcük,8,2345.7244114771925,0.08628268049949399,1.0
Karamürsel,8,2345.7244114771925,0.08628268049949399,1.0
İzmit,8,2345.7244114771925,0.08628268049949399,1.0
