segment,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
mainstream_home,581,0.33178210623461557,0.3464163227511372,0.10862168059640424,0.08642150028167996,4503.695277036139,3507.048974424477,extra_trees
mainstream_home,581,0.3438970313901756,0.35829837952756505,0.10889697280824547,0.08775495268172201,4513.779626236735,3617.749356938293,gradient_boosting
mainstream_home,581,0.3205725856777636,0.3364247151136036,0.1103810617483428,0.08958910922115297,4583.091150161572,3662.944042192983,random_forest
mainstream_home,581,0.29327605370949117,0.31488082490117386,0.11065851602720626,0.08948385753874477,4614.772956887433,3746.580251806874,ridge
