m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,43,0.15646393929853675,0.1514431748477418,6253.881493303104,5005.508508528626,38271.07372093023,37662.77599530802
151-200,157,0.12088662327609571,0.09733749493729404,4662.322142425957,3672.212678121825,38226.67821656051,37961.62453907084
126-150,210,0.11940883040604713,0.10147779405641494,4729.558401851048,3901.4946079451693,39304.85638095238,39124.489356969214
0-75,36,0.11809144208693056,0.11310557678669521,6705.283468249737,6103.846107203444,53737.835,50239.0507963406
101-125,242,0.10005839722128015,0.07780755978242379,3970.956947046728,3188.428472915599,39855.12661157025,39760.08012621529
76-100,231,0.09416152631214511,0.07371896883966167,4207.486837373975,3266.789789819886,43828.92463203463,43059.63604806359
