county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Başiskele,919,0.10955466510553401,0.08863972622900848,4522.663967283679,3569.2173286186517,40919.74840043526,40441.22880647842
