rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
919,0.4299854007194569,0.4430914145626119,0.11408627930447354,0.09302824990534571,4715.640882200028,3656.296097563012,extra_trees
919,0.43016783784233004,0.4384373196940783,0.11429232631437174,0.09237643826176392,4721.976568096888,3706.6480357017354,gradient_boosting
919,0.3921817592694159,0.3874392098503886,0.1178813054672918,0.09022143710655911,4826.787457015306,3596.8389279482217,ridge
919,0.367513376630457,0.37873806557055834,0.11983018252348308,0.09544560644647862,4955.604329370868,3939.0975787981442,random_forest
