m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,43,0.1587967520723079,0.15461362918050867,6335.844654732268,4776.466044603403,38271.07372093023,37809.79416710632
151-200,157,0.11950485450828272,0.09998405104610834,4602.0039670616225,3582.7780166557277,38226.67821656051,37992.70591042969
126-150,210,0.1187059916345118,0.099671841562531,4689.137504389052,3772.8629148209675,39304.85638095238,39191.68543228206
0-75,36,0.11656383934828739,0.10358156564400367,6671.257673061754,5451.568915392694,53737.835,49921.750942095445
101-125,242,0.10019406306651069,0.07816165388506328,3980.6245547391927,3257.6259019614336,39855.12661157025,39720.99470708602
76-100,231,0.09402032473244472,0.07748329196912489,4212.887223171991,3462.3409062988285,43828.92463203463,43008.20607022142
