floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,67,0.14084043969245344,0.1298294070989102,5974.444616426589,5414.228165712295,41418.09552238806,39437.10126374102
En Üst Kat,163,0.12054093398446551,0.08638566742407254,4731.270546932247,3384.7848163759336,38676.08797546012,38081.32459034799
Çatı,31,0.10622250585510576,0.11191303588507139,4231.7745566628955,3259.467170152704,38903.83903225807,37738.55971743124
Ara Kat,517,0.10612673701962085,0.09233598450379642,4548.227431944165,3790.226767468008,42414.60651837524,41912.02749350719
Zemin/Giriş,141,0.09528960859908688,0.0679985932890518,3561.8773327055333,2697.836883250595,38238.74794326241,38847.75897072847
