rows,actual_variance,prediction_variance,variance_explained_ratio,mape,r2,attribute_sensitivity_avg_abs_diff,note
919,69253281.46726415,28993837.64274452,0.41866373734867474,0.10955466510553404,0.4689752145946946,3139.647401682346,Başiskele predictions are compressed toward mean
