rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
205,0.27721268817013445,0.19425164233243342,0.3002379884763462,0.12715444282978378,4948.796667931288,used_blend,,205,0.3002379884763462,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
