heating,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Doğalgaz Sobası,2,0.29874100141226817,0.29874100141226817,7994.009568462998,7994.009568462998,31222.53,35088.439799878535
Yok,7,0.2477088854483585,0.27298581409937617,9937.799799324048,9383.887359666056,38691.852857142854,35239.91793668389
Kombi (Doğalgaz),411,0.11269708294629363,0.09604709648241587,4498.090407202964,3681.341582285244,39626.50433090024,39444.55631157945
Yerden Isıtma,479,0.10528903367472132,0.08426154577489829,4504.755814774495,3501.238654658184,42124.539373695196,41408.11061673058
Kat Kaloriferi,3,0.09403027113112324,0.0989093428842862,4146.437761351794,4193.756138293735,42044.49,37970.50263891954
Merkezi,2,0.08842926318672434,0.08842926318672434,3043.421319421348,3043.421319421348,36354.165,38742.36185041521
Merkezi (Pay Ölçer),10,0.07626682046573693,0.04984163158745605,3079.321964724865,2028.3510067771276,40760.307,41605.250740016134
,3,0.07618136746466428,0.09403127302613633,3322.1611046098164,4701.563651306817,44908.426666666666,41586.26556205685
Kombi (Elektrik),2,0.07359158154317119,0.07359158154317119,2498.258340064618,2498.258340064618,33321.479999999996,35113.901410052684
