site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.513553981964062,0.513553981964062,12288.612406205793,12288.612406205793,23928.57,36217.18240620579
Evet,385,0.11820244493883243,0.09397698968957993,4988.056628659814,3914.9553399191645,42168.258181818186,41726.61751774728
Hayır,530,0.10363383321792084,0.08405119344246839,4208.246417723533,3217.945239650984,40022.29345283019,39595.70463397549
,3,0.07618057017927844,0.07121135743228471,3222.554457208686,3560.5678716142356,44908.426666666666,41685.87220945798
