heating,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Doğalgaz Sobası,2,0.27854975090646555,0.27854975090646555,7528.439287474224,7528.439287474224,31222.53,34493.447693906266
Yok,7,0.25394672186374423,0.3166584880490781,10230.295661189642,10885.13552668706,38691.852857142854,35336.79369916762
Kombi (Doğalgaz),411,0.11320085145025463,0.0951003299933534,4515.4750644350615,3706.6726119728773,39626.50433090024,39474.943518637905
Yerden Isıtma,479,0.10568026182451207,0.08390027544369925,4514.576443023935,3349.6997476894903,42124.539373695196,41478.26507339205
Kat Kaloriferi,3,0.10069857209207021,0.10505288828096693,4434.823797060187,4454.242463112998,42044.49,37609.666202939814
Merkezi,2,0.09214788535489628,0.09214788535489628,3162.023272480801,3162.023272480801,36354.165,38985.11864711582
Kombi (Elektrik),2,0.08346530173817265,0.08346530173817265,2815.4252541919886,2815.4252541919886,33321.479999999996,34678.915864972805
Merkezi (Pay Ölçer),10,0.08129828835951694,0.054674632587387355,3279.0331494629827,2390.6666568975998,40760.307,41789.61075159626
,3,0.07618057017927844,0.07121135743228471,3222.554457208686,3560.5678716142356,44908.426666666666,41685.87220945798
