county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Başiskele,919,0.4675555260152189,0.47443280364391216,0.11009354581006575,0.08913203681807354,4540.509988253899,3518.312333371461
