floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,67,0.14287807980487086,0.13142672805440636,6050.519476622257,5590.026835704091,41418.09552238806,39449.29249310304
En Üst Kat,163,0.11971582227064866,0.08428789686643431,4690.547448928425,3210.9250697452226,38676.08797546012,38106.74413291467
Ara Kat,517,0.10684406035705403,0.0910340781798756,4572.407639770435,3698.1999196426113,42414.60651837524,41996.361549234534
Çatı,31,0.10653441831397402,0.09894888145308069,4260.823266977275,3146.8585225788374,38903.83903225807,37716.15972484438
Zemin/Giriş,141,0.0960887379438172,0.06591043786330579,3594.073539423392,2687.4718134494397,38238.74794326241,38836.3421010416
