room_count,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
6+1,1,0.3595108408683001,0.3595108408683001,18974.184066962152,18974.184066962152,52777.78,33803.59593303785
2.5+1,3,0.18468450206754264,0.2338530992879074,8440.97050166283,7015.592978637222,45074.073333333334,43720.543722043476
4.5+1,4,0.16699814752126757,0.14002490436875437,5744.671126625317,4392.397180337957,33310.479999999996,38335.616446024185
4+1,215,0.13044443688555085,0.1081795225830161,4725.8567993532115,3886.0148646970047,36431.90437209303,35692.143847809275
3.5+1,2,0.12247118026313597,0.12247118026313597,6048.0425945763745,6048.0425945763745,46103.005,40054.96240542362
1+1,51,0.12199973178767536,0.11421630814417257,5986.065912307527,4979.999474069322,47914.083333333336,46265.583610773196
4+2,2,0.1104157928956152,0.1104157928956152,3083.090734165291,3083.090734165291,30228.07,31471.639131704236
3+1,864,0.10655634676352292,0.08357235029309568,4088.88500131323,3073.9141096169624,38064.03366898148,37742.14563278318
5+1,13,0.09092129559912397,0.049540049416271686,2749.9439331685103,1427.631768264775,31252.266153846154,32914.315813568064
2+1,593,0.08844596184092818,0.07083092441981483,3620.125245132154,2817.5905448375343,40657.69392917369,40352.98778461626
5+2,2,0.0855354872688176,0.0855354872688176,3241.7933394142747,3241.7933394142747,37715.665,37261.557880604014
1.5+1,1,0.06166472932408512,0.06166472932408512,2619.6730968050324,2619.6730968050324,42482.52,45102.19309680503
2+2,1,0.02157696433964805,0.02157696433964805,914.8632880010773,914.8632880010773,42400.0,41485.13671199892
3+2,1,0.006818246929209704,0.006818246929209704,247.28152051227516,247.28152051227516,36267.61,36020.328479487725
