is_large_home,n,mape,mae,mean_actual,mean_pred
0,1108,0.09721640130489047,4000.5689755179633,40602.88449458484,40128.39028928739
1,645,0.11558968251549323,4185.739197618591,36221.06085271318,35962.81024726127
