district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Yuvacık Yakacık Mh.,1,0.2609927496474578,0.2609927496474578,8532.45587922708,8532.45587922708,32692.31,41224.76587922708
Sahil Mah.,7,0.2122516028125366,0.21353956178016353,10554.984303399367,6281.6228208316825,42624.28428571428,41417.981579160645
Atakent Mah.,16,0.2045721254430822,0.15918434183251884,8731.694839849333,8080.25498287791,41882.774375,39797.12478285842
Bahçecik Şehitekrem Mh.,5,0.1915738395308728,0.18324070026138292,8305.00090991478,7431.42921389253,41036.438,38500.763569594375
Karşıyaka Mh.,5,0.18321622081386835,0.06666549579536207,6696.49151016782,4363.560027812317,58268.314,61600.61623641773
Seymen Mah.,21,0.17697552405682174,0.14312907549651835,7160.257319278261,5213.987545760203,41955.845714285715,40618.87409303657
Körfez Mh.,27,0.169805269644295,0.17555434213833368,6435.242979160572,5840.1083669830405,37790.40888888889,37959.80778237429
Tepecik Mh.,1,0.1425902215816943,0.1425902215816943,4556.687267779846,4556.687267779846,31956.52,27399.832732220155
Kullar Tepecik Mh.,20,0.11759418831427985,0.09444384625956291,4263.998436438039,3703.316063486762,37739.901,37920.067432989505
Döngel Mh.,85,0.1120640761146598,0.0785591963479532,4312.90970001053,3244.402845675606,37596.722117647056,36902.885088184936
Paşadağ Mh.,185,0.10813133304605396,0.08189354287163671,4174.859433728091,3014.9776378073147,38697.17816216216,38214.43166775872
Barbaros Mah.,217,0.10764229081350536,0.08313293749638262,4175.873606990158,3162.8244534815894,38857.31921658986,38538.574244425676
Serdar Mah.,75,0.10679997273142704,0.09699298455053214,4081.4739906841137,3653.402741379992,37356.22373333334,36549.811877335575
Damlar Mah.,10,0.10500497935387727,0.07043907616596148,4603.914320464732,3301.8384590601563,43233.444,41038.19846887163
Fatih Mah.,360,0.10423932401899233,0.08016668238423769,4157.698282105426,3187.531015993609,40113.67172222222,39857.15024403449
Mahmutpaşa Mh.,45,0.10254970725289565,0.08362619031877663,4206.871284330144,3816.917028998534,42463.34666666667,42632.08158497026
Yaylacık Mh.,55,0.10174012172000559,0.07538715644243696,4198.427156980872,2958.356275801023,41070.3130909091,40522.16163159772
Kullar Yakacık Mh.,43,0.09968099038408136,0.09807977397081781,4013.1769680579987,3417.412086428998,39433.37860465117,38473.40045565635
Altınkent Mh.,58,0.0963480230363363,0.08289483366128239,3359.2429300173653,2764.6033295613724,34974.2575862069,34837.52361559249
Yeniköy Merkez Mh.,28,0.09600341688259403,0.07893838387170185,3855.2806302035456,2991.1247849353313,39865.65,40188.19483508252
Yeşilyurt Mh.,409,0.08841458574002464,0.06520290416856196,3460.806264373691,2360.9075591620276,38625.071980440094,38153.994231994526
Bahçecik Kılıçaslan Mh.,16,0.08704364569835664,0.05304102461163497,3042.9315563823357,2231.1228546691054,39940.575625,40886.9758862993
Havuzlubahçe Mh.,13,0.08570083904744076,0.06619115875483478,2809.9195637732482,2399.429504862761,32730.86076923077,32296.78789818407
Yeşilkent Mh.,9,0.08207264470374061,0.035175628675343705,2397.7155760253554,1099.2383961044907,30293.73333333333,30998.600086439543
Aydınkent Mh.,29,0.08119729271060176,0.061802870897600184,3020.222830932412,2079.5891339222,36484.38379310344,36217.2202352245
Kullar Merkez Mh.,12,0.04731067642120754,0.03426183478284518,1809.9831391862892,1302.0026666623598,38680.3075,38776.616561798444
Vezirçiftliği Mh.,1,0.004747400904900056,0.004747400904900056,170.11518326758232,170.11518326758232,35833.33,35663.21481673242
