segment,rows,status,status_note,blend_weight,base_r2,base_log_r2,base_mape,base_mae_tl_per_m2,segment_r2,segment_log_r2,segment_mape,segment_mae_tl_per_m2,best_blended_r2,best_blended_log_r2,best_blended_mape,best_blended_mae_tl_per_m2,blend_candidates,weights
large_home,560,used_blend,,0.35,0.3490017105776848,0.35037389083071957,0.1216183766461648,4418.439408372077,0.3006832227202597,0.29551131952261334,0.12553539920774945,4567.74370262114,0.36473401148642437,0.3657456778263981,0.11951084149516095,4345.584757698869,"[{""blend_weight"": 0.15, ""r2"": 0.3600487984386399, ""log_r2"": 0.36156770404001304, ""mape"": 0.12010558271931294, ""mae_tl_per_m2"": 4364.648872321191}, {""blend_weight"": 0.25, ""r2"": 0.36382629602445915, ""log_r2"": 0.3651796884302827, ""mape"": 0.11952453112448273, ""mae_tl_per_m2"": 4345.086275640641}, {""blend_weight"": 0.35, ""r2"": 0.36473401148642437, ""log_r2"": 0.3657456778263981, ""mape"": 0.11951084149516095, ""mae_tl_per_m2"": 4345.584757698869}, {""blend_weight"": 0.5, ""r2"": 0.36071474319714625, ""log_r2"": 0.3609197412331385, ""mape"": 0.11982149804312599, ""mae_tl_per_m2"": 4358.045165207979}, {""blend_weight"": 0.65, ""r2"": 0.3502384651291971, ""log_r2"": 0.3492975865717357, ""mape"": 0.12061654428471143, ""mae_tl_per_m2"": 4388.178099118649}, {""blend_weight"": 0.8, ""r2"": 0.33330517728257614, ""log_r2"": 0.3308519492394443, ""mape"": 0.1221368290745308, ""mae_tl_per_m2"": 4443.5220237971125}, {""blend_weight"": 1.0, ""r2"": 0.3006832227202597, ""log_r2"": 0.29551131952261334, ""mape"": 0.12553539920774945, ""mae_tl_per_m2"": 4567.74370262114}]","{""extra_trees"": 0.5008503233077817, ""gradient_boosting"": 0.49914967669221844}"
compact_home,134,skipped_too_few_rows,,,,,,,,,,,,,,,,
old_building,29,skipped_too_few_rows,,,,,,,,,,,,,,,,
mainstream_home,1029,used_blend,,0.35,0.44103762477634056,0.4560930912195852,0.0955455063457129,3845.2024278598933,0.41583665038436757,0.429326893368532,0.09751179611043102,3921.031122351552,0.45053369439018165,0.46642436519966635,0.09408667138220873,3788.921772436378,"[{""blend_weight"": 0.15, ""r2"": 0.44752271975163926, ""log_r2"": 0.4630701189764175, ""mape"": 0.09458082313582937, ""mae_tl_per_m2"": 3808.0637518388417}, {""blend_weight"": 0.25, ""r2"": 0.4498333240226041, ""log_r2"": 0.46559944108564866, ""mape"": 0.0942107674599966, ""mae_tl_per_m2"": 3793.7818942723065}, {""blend_weight"": 0.35, ""r2"": 0.45053369439018165, ""log_r2"": 0.46642436519966635, ""mape"": 0.09408667138220873, ""mae_tl_per_m2"": 3788.921772436378}, {""blend_weight"": 0.5, ""r2"": 0.4485650613726966, ""log_r2"": 0.46444563724390353, ""mape"": 0.09440836724525234, ""mae_tl_per_m2"": 3801.4826071533}, {""blend_weight"": 0.65, ""r2"": 0.44297340207258984, ""log_r2"": 0.45856840036543367, ""mape"": 0.09505942910616244, ""mae_tl_per_m2"": 3826.5177859664004}, {""blend_weight"": 0.8, ""r2"": 0.4337587164898613, ""log_r2"": 0.4487334763611187, ""mape"": 0.09591931983564843, ""mae_tl_per_m2"": 3859.586006161081}, {""blend_weight"": 1.0, ""r2"": 0.41583665038436757, ""log_r2"": 0.429326893368532, ""mape"": 0.09751179611043102, ""mae_tl_per_m2"": 3921.031122351552}]","{""ridge"": 0.500974383406088, ""extra_trees"": 0.49902561659391215}"
