m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,100,0.1444815309298062,0.10479505471412806,5213.780614407597,3868.9070265609244,36296.8652,36329.440225318496
0-75,47,0.12424871840096863,0.11813538217440207,6515.802616241377,5653.621523673864,51021.8114893617,48489.92807567174
151-200,439,0.11133486762583891,0.09462959611065175,4047.979112866086,3223.3206175190753,36219.63845102506,35738.94337724998
126-150,490,0.0998293500161762,0.07587162086861818,3801.0914882016777,2899.948826480875,37986.10510204082,37824.56177994257
101-125,385,0.09815282578296897,0.07538715644243696,3879.2728337890057,2845.594889082611,39320.6125974026,39114.86430402121
76-100,292,0.09041797496018139,0.07225689202425897,4012.6497334177734,3090.3647437734944,43393.219109589045,42683.71313730397
