county,feature,group,positive_count,negative_count,local_effect,global_effect,smoothed_effect,reliability_level
Başiskele,near_park,nearby,1027,,-0.01530434735776165,-0.01530434735776165,-0.01530434735776165,county
Başiskele,near_pharmacy,nearby,1022,,-0.002441734217200064,-0.0024417342172000644,-0.002441734217200064,county
Başiskele,near_school,nearby,1147,,-0.00977072630390996,-0.00977072630390996,-0.00977072630390996,county
Başiskele,near_sea_zero,nearby,44,,-0.020711605008305156,-0.020711605008305156,-0.020711605008305156,county
Başiskele,near_university,nearby,595,,-0.005193912656895172,-0.005193912656895172,-0.005193912656895172,county
Başiskele,out_camera,outside,469,,0.05260090427398101,0.05260090427398101,0.05260090427398101,county
Başiskele,out_children_playground,outside,412,,0.031750107441738784,0.031750107441738784,0.031750107441738784,county
Başiskele,out_closed_pool,outside,66,,0.15068850036855608,0.15068850036855608,0.15068850036855608,county
Başiskele,out_generator,outside,44,,0.0810691534273058,0.0810691534273058,0.0810691534273058,county
Başiskele,out_heat_insulation,outside,914,,-0.000269548069521619,-0.000269548069521619,-0.000269548069521619,county
Başiskele,out_hydrofor,outside,58,,-0.011133995624796,-0.011133995624796,-0.011133995624796,county
Başiskele,out_open_pool,outside,292,,0.12236286749740177,0.12236286749740177,0.12236286749740177,county
Başiskele,out_pool,outside,306,,0.11539790174113662,0.11539790174113662,0.11539790174113662,county
Başiskele,out_sauna_hamam,outside,108,,0.07580928967706768,0.07580928967706768,0.07580928967706768,county
Başiskele,out_security,outside,345,,0.0817103788771325,0.0817103788771325,0.0817103788771325,county
Başiskele,out_sound_insulation,outside,722,,-0.0030304747431770807,-0.0030304747431770807,-0.0030304747431770807,county
Başiskele,out_sports_area,outside,255,,0.06135638035074109,0.06135638035074109,0.06135638035074109,county
Başiskele,subtype_duplex,subtype,721,,-0.05786690377406778,-0.05786690377406778,-0.05786690377406778,county
Başiskele,subtype_garden_duplex,subtype,212,,-0.03879519239456908,-0.03879519239456908,-0.03879519239456908,county
Başiskele,subtype_middle_floor,subtype,462,,0.07539610586772305,0.07539610586772305,0.07539610586772305,county
Başiskele,subtype_reverse_duplex,subtype,45,,-0.03210579908970512,-0.03210579908970512,-0.03210579908970512,county
Başiskele,subtype_roof_duplex,subtype,412,,-0.04346609397763679,-0.04346609397763679,-0.04346609397763679,county
Başiskele,subtype_top_floor,subtype,122,,0.005819068949979744,0.005819068949979744,0.005819068949979744,county
Başiskele,subtype_triplex,subtype,6,,0.026397973722947835,0.02639797372294783,0.026397973722947835,global_fallback
Başiskele,transport_airport,transport,42,,-0.02955457413711926,-0.02955457413711926,-0.02955457413711926,county
Başiskele,transport_bus_stop,transport,1052,,-0.01509481012080105,-0.01509481012080105,-0.01509481012080105,county
Başiskele,transport_e5,transport,441,,-0.013106732642281571,-0.013106732642281571,-0.013106732642281571,county
Başiskele,transport_main_road,transport,934,,-0.013003044985423706,-0.013003044985423706,-0.013003044985423706,county
Başiskele,transport_metro,transport,57,,-0.03466201888512277,-0.03466201888512277,-0.03466201888512277,county
Başiskele,transport_minibus,transport,899,,-0.013210961708265856,-0.013210961708265856,-0.013210961708265856,county
Başiskele,transport_score,transport,1197,,-0.00511395499773748,-0.00511395499773748,-0.00511395499773748,county
Başiskele,transport_tem,transport,109,,-0.004215499077000473,-0.004215499077000473,-0.004215499077000473,county
Başiskele,transport_train,transport,42,,-0.042529908913774506,-0.042529908913774506,-0.042529908913774506,county
Başiskele,transport_tram,transport,42,,-0.05083016722681766,-0.05083016722681766,-0.05083016722681766,county
Başiskele,view_bosphorus,view,12,,-0.07264901784957267,-0.07264901784957267,-0.07264901784957267,global_fallback
Başiskele,view_city,view,742,,-0.017007923530069746,-0.017007923530069746,-0.017007923530069746,county
Başiskele,view_lake,view,9,,-0.018507429536242626,-0.018507429536242626,-0.018507429536242626,global_fallback
Başiskele,view_nature,view,794,,-0.010109079070947047,-0.010109079070947047,-0.010109079070947047,county
Başiskele,view_park_green,view,839,,0.00700444720780613,0.00700444720780613,0.00700444720780613,county
Başiskele,view_pool,view,78,,0.12830525421416894,0.12830525421416894,0.12830525421416894,county
Başiskele,view_river,view,7,,-0.061306372312284196,-0.061306372312284196,-0.061306372312284196,global_fallback
Başiskele,view_score,view,1188,,-0.000269548069521619,-0.000269548069521619,-0.000269548069521619,county
Başiskele,view_sea,view,345,,-0.007520763663758423,-0.007520763663758423,-0.007520763663758423,county
