rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
1753,0.44962984752308643,0.4537965809567216,0.10934945218159176,0.08370229857794967,4277.1178871176935,3204.0327876249357,gradient_boosting
1753,0.4264076681650839,0.4364730989544112,0.10946556804527789,0.08288418093014459,4294.037560599852,3121.2833461310292,extra_trees
1753,0.44976123411382385,0.44193732064507996,0.11066838539657008,0.08526556862744286,4302.113874150896,3229.0866548385384,ridge
1753,0.4002694453403177,0.4033410134581238,0.11389956615055859,0.08883955710781952,4442.647505123827,3348.512321890179,random_forest
