site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.4496523787749288,0.4496523787749288,10759.538421182398,10759.538421182398,23928.57,34688.1084211824
Evet,385,0.11377478381855419,0.09247005229860153,4773.270807601937,3782.8656917881963,42168.258181818186,41838.90971069603
Hayır,530,0.10096217277929447,0.08352922165035057,4103.104432561394,3186.6763455886066,40022.29345283019,39610.98675782791
,3,0.08077295922862478,0.09025813879184076,3466.7435151158643,4512.906939592038,44908.426666666666,41531.45948883822
