county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Başiskele,919,0.10664332382984791,0.08638441689603367,4389.025439772377,3457.007306991145,40919.74840043526,40545.25104151737
