county,district,test_name,base_prediction_tl_m2,variant_prediction_tl_m2,difference_tl_m2,difference_pct,expected_direction,passed_direction_check
İzmit,missing,new_vs_old,25498.15595720318,24382.383302531012,-1115.7726546721678,-0.043758954825788655,a > b,False
İzmit,missing,elevator,22898.351012417297,23677.514873508553,779.163861091256,0.0340270729830603,a > b,True
İzmit,missing,site_inside,22898.351012417297,23420.94817287689,522.5971604595943,0.022822480106807725,a >= b,True
İzmit,missing,parking,22898.351012417297,23389.15074536096,490.7997329436621,0.021433846161128006,a > b,True
İzmit,missing,heating,22595.037840953173,23064.792591463804,469.7547505106304,0.020790173214899725,a > b,True
İzmit,missing,floor,22264.364723630883,22898.351012417297,633.9862887864147,0.028475381923361878,a > b,True
İzmit,missing,net_gross,22236.404442635525,22893.138503121456,656.734060485931,0.029534184008037086,a > b,True
İzmit,missing,total_quality,26051.28757245486,26269.5654821886,218.27790973373703,0.008378776255363731,a > b,True
Başiskele,Yeşilyurt Mh.,new_vs_old,32696.895450489224,40019.07657340159,7322.181122912363,0.22394117306946967,a > b,True
Başiskele,Yeşilyurt Mh.,elevator,37697.16464970207,38718.70219770665,1021.5375480045768,0.027098524716570434,a > b,True
Başiskele,Yeşilyurt Mh.,site_inside,37697.16464970207,38823.695294977224,1126.5306452751538,0.029883696976771356,a >= b,True
Başiskele,Yeşilyurt Mh.,parking,37697.16464970207,37356.845059994055,-340.319589708015,-0.00902772377897404,a > b,False
Başiskele,Yeşilyurt Mh.,heating,35398.07047026056,38059.3684813539,2661.298011093342,0.0751820078252348,a > b,True
Başiskele,Yeşilyurt Mh.,floor,35453.90679489848,37697.16464970207,2243.257854803589,0.06327251514990655,a > b,True
Başiskele,Yeşilyurt Mh.,net_gross,36201.657452884116,37678.774281252125,1477.116828368009,0.040802464094094396,a > b,True
Başiskele,Yeşilyurt Mh.,total_quality,34649.22305356558,43231.49537851903,8582.272324953447,0.24769018086453995,a > b,True
Gölcük,missing,new_vs_old,25498.15595720318,24382.383302531012,-1115.7726546721678,-0.043758954825788655,a > b,False
Gölcük,missing,elevator,22898.351012417297,23677.514873508553,779.163861091256,0.0340270729830603,a > b,True
Gölcük,missing,site_inside,22898.351012417297,23420.94817287689,522.5971604595943,0.022822480106807725,a >= b,True
Gölcük,missing,parking,22898.351012417297,23389.15074536096,490.7997329436621,0.021433846161128006,a > b,True
Gölcük,missing,heating,22595.037840953173,23064.792591463804,469.7547505106304,0.020790173214899725,a > b,True
Gölcük,missing,floor,22264.364723630883,22898.351012417297,633.9862887864147,0.028475381923361878,a > b,True
Gölcük,missing,net_gross,22236.404442635525,22893.138503121456,656.734060485931,0.029534184008037086,a > b,True
Gölcük,missing,total_quality,26051.28757245486,26269.5654821886,218.27790973373703,0.008378776255363731,a > b,True
Karamürsel,missing,new_vs_old,25498.15595720318,24382.383302531012,-1115.7726546721678,-0.043758954825788655,a > b,False
Karamürsel,missing,elevator,22898.351012417297,23677.514873508553,779.163861091256,0.0340270729830603,a > b,True
Karamürsel,missing,site_inside,22898.351012417297,23420.94817287689,522.5971604595943,0.022822480106807725,a >= b,True
Karamürsel,missing,parking,22898.351012417297,23389.15074536096,490.7997329436621,0.021433846161128006,a > b,True
Karamürsel,missing,heating,22595.037840953173,23064.792591463804,469.7547505106304,0.020790173214899725,a > b,True
Karamürsel,missing,floor,22264.364723630883,22898.351012417297,633.9862887864147,0.028475381923361878,a > b,True
Karamürsel,missing,net_gross,22236.404442635525,22893.138503121456,656.734060485931,0.029534184008037086,a > b,True
Karamürsel,missing,total_quality,26051.28757245486,26269.5654821886,218.27790973373703,0.008378776255363731,a > b,True
