county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Başiskele,919,0.49643673742343186,0.5031681168937405,0.10664332382984791,0.08638441689603367,4389.025439772377,3457.007306991145
