heating,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Doğalgaz Sobası,2,0.3081010464474229,0.3081010464474229,8403.665294575081,8403.665294575081,31222.53,34498.681963477364
Yok,7,0.27723934207435,0.32972349796687633,11113.570436091006,10810.282595618693,38691.852857142854,33905.29037483187
Merkezi,2,0.1352825752883035,0.1352825752883035,4660.336116532806,4660.336116532806,36354.165,41014.5011165328
Kombi (Elektrik),2,0.12291785603108579,0.12291785603108579,4135.972661205022,4135.972661205022,33321.479999999996,37457.452661205025
Kombi (Doğalgaz),411,0.11483059114023356,0.09411870021043167,4556.3525889939065,3741.2146355268487,39525.97929440389,39406.574269556026
Kat Kaloriferi,3,0.10904952645715386,0.08274837732329804,4798.919305612403,3508.531198507837,42044.49,37790.273624683636
Yerden Isıtma,482,0.10671535881377962,0.08367135995819291,4558.325280205636,3472.4160873743494,42050.27885892116,41277.18270587742
Merkezi (Pay Ölçer),10,0.07907618665318147,0.06979233932201984,3148.69982673965,2728.1117282768064,40760.307,41944.370878034126
,3,0.052966284567055065,0.04768063031785619,2429.9733280724854,1839.1100946610677,44908.426666666666,42478.45333859418
