county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3113.4201700539165,0.09354189111329836,1.0
Gölcük,8,2524.249038771198,0.09782135251735029,1.0
Karamürsel,8,2524.249038771198,0.09782135251735029,1.0
İzmit,8,2524.249038771198,0.09782135251735029,1.0
