county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Başiskele,922,0.11169442902010443,0.08652293439277901,4593.429844361525,3562.4605074321116,40840.035835140996,40363.59249761049
