is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.10828923921261335,4553.273366099273,41820.23099270073,41263.06126594467
1,237,0.12153643331601746,4709.493927102634,38006.98232067511,37763.86209124375
