county,feature,group,positive_count,negative_count,local_effect,global_effect,smoothed_effect,reliability_level
Başiskele,front_east,front,414,,-0.014072169658063238,-0.014072169658063238,-0.014072169658063238,county
Başiskele,front_north,front,287,,0.02742930646232189,0.02742930646232189,0.02742930646232189,county
Başiskele,front_score,front,633,,0.004438298946881859,0.004438298946881858,0.004438298946881859,county
Başiskele,front_south,front,433,,-0.016068073603259236,-0.016068073603259236,-0.016068073603259236,county
Başiskele,front_west,front,406,,-0.002010072624288206,-0.002010072624288206,-0.002010072624288206,county
Başiskele,in_air_conditioner,inside,36,,0.07336006552237873,0.07336006552237873,0.07336006552237873,county
Başiskele,in_builtin_kitchen,inside,179,,0.04901603429416746,0.049016034294167454,0.04901603429416746,county
Başiskele,in_dressing_room,inside,50,,0.01784819131164017,0.01784819131164017,0.01784819131164017,county
Başiskele,in_fiber,inside,286,,0.015346839285935054,0.015346839285935054,0.015346839285935054,county
Başiskele,in_glass_balcony,inside,56,,0.0503839443007843,0.0503839443007843,0.0503839443007843,county
Başiskele,in_heat_glass,inside,406,,0.018151330282707434,0.018151330282707434,0.018151330282707434,county
Başiskele,in_intercom,inside,305,,0.03679753292106369,0.03679753292106369,0.03679753292106369,county
Başiskele,in_laminate_floor,inside,430,,0.006430574025177549,0.006430574025177549,0.006430574025177549,county
Başiskele,in_pantry,inside,56,,-0.00928937217833603,-0.00928937217833603,-0.00928937217833603,county
Başiskele,in_parent_bathroom,inside,184,,0.06049387542731832,0.06049387542731832,0.06049387542731832,county
Başiskele,in_pvc,inside,310,,0.003551415062030827,0.003551415062030827,0.003551415062030827,county
Başiskele,in_smart_home,inside,26,,0.07532338552879203,0.07532338552879203,0.07532338552879203,global_fallback
Başiskele,in_steel_door,inside,518,,0.014805043662298623,0.014805043662298623,0.014805043662298623,county
Başiskele,in_terrace,inside,116,,-0.030199962348310905,-0.030199962348310905,-0.030199962348310905,county
Başiskele,near_city_center,nearby,390,,-0.013101265624714031,-0.013101265624714031,-0.013101265624714031,county
Başiskele,near_hospital,nearby,540,,-0.006431258842862775,-0.006431258842862775,-0.006431258842862775,county
Başiskele,near_lake_zero,nearby,6,,0.022965242675554443,0.022965242675554443,0.022965242675554443,global_fallback
Başiskele,near_mall,nearby,378,,0.009111317266815355,0.009111317266815355,0.009111317266815355,county
Başiskele,near_market,nearby,600,,-0.01101346674351067,-0.01101346674351067,-0.01101346674351067,county
Başiskele,near_mosque,nearby,559,,-0.01403554006751584,-0.01403554006751584,-0.01403554006751584,county
Başiskele,near_park,nearby,506,,-0.008337001510969166,-0.008337001510969166,-0.008337001510969166,county
Başiskele,near_pharmacy,nearby,513,,0.007660795824540045,0.007660795824540045,0.007660795824540045,county
Başiskele,near_school,nearby,578,,-0.015460774172113112,-0.015460774172113112,-0.015460774172113112,county
Başiskele,near_sea_zero,nearby,20,,-0.021424768810613948,-0.021424768810613948,-0.021424768810613948,global_fallback
Başiskele,near_university,nearby,279,,0.00040864212704505576,0.00040864212704505576,0.00040864212704505576,county
Başiskele,out_camera,outside,260,,0.04477415984488253,0.04477415984488253,0.04477415984488253,county
Başiskele,out_children_playground,outside,239,,0.023492894976092416,0.023492894976092416,0.023492894976092416,county
Başiskele,out_closed_pool,outside,41,,0.1889654476074334,0.1889654476074334,0.1889654476074334,county
Başiskele,out_generator,outside,22,,0.11743828090084563,0.11743828090084563,0.11743828090084563,global_fallback
Başiskele,out_heat_insulation,outside,473,,0.014620412346999956,0.014620412346999956,0.014620412346999956,county
Başiskele,out_hydrofor,outside,29,,-0.0364911428980772,-0.0364911428980772,-0.0364911428980772,global_fallback
Başiskele,out_open_pool,outside,173,,0.13330400375498463,0.13330400375498463,0.13330400375498463,county
Başiskele,out_pool,outside,181,,0.13268382198081952,0.13268382198081952,0.13268382198081952,county
Başiskele,out_sauna_hamam,outside,68,,0.14544358912533184,0.14544358912533184,0.14544358912533184,county
Başiskele,out_security,outside,201,,0.10032890318668386,0.10032890318668386,0.10032890318668386,county
Başiskele,out_sound_insulation,outside,368,,0.010555603247420109,0.010555603247420109,0.010555603247420109,county
Başiskele,out_sports_area,outside,149,,0.08863181462782954,0.08863181462782954,0.08863181462782954,county
Başiskele,subtype_duplex,subtype,173,,-0.08738395161756607,-0.08738395161756607,-0.08738395161756607,county
Başiskele,subtype_garden_duplex,subtype,49,,-0.08178287750391178,-0.08178287750391178,-0.08178287750391178,county
Başiskele,subtype_middle_floor,subtype,372,,0.05939419054634687,0.05939419054634687,0.05939419054634687,county
Başiskele,subtype_reverse_duplex,subtype,9,,-0.0003330951070914523,-0.0003330951070914523,-0.0003330951070914523,global_fallback
Başiskele,subtype_roof_duplex,subtype,94,,-0.08343900040773011,-0.08343900040773011,-0.08343900040773011,county
Başiskele,subtype_top_floor,subtype,60,,0.03642262710424227,0.03642262710424227,0.03642262710424227,county
Başiskele,subtype_triplex,subtype,0,,0.0,0.0,0.0,global_fallback
Başiskele,transport_airport,transport,17,,-0.006282847703197092,-0.006282847703197092,-0.006282847703197092,global_fallback
Başiskele,transport_bus_stop,transport,527,,-0.027362382178111485,-0.02736238217811149,-0.027362382178111485,county
Başiskele,transport_e5,transport,220,,-0.020689494658204133,-0.020689494658204133,-0.020689494658204133,county
Başiskele,transport_main_road,transport,473,,-0.012731300724894368,-0.012731300724894368,-0.012731300724894368,county
Başiskele,transport_metro,transport,23,,-0.01681025425297733,-0.01681025425297733,-0.01681025425297733,global_fallback
Başiskele,transport_minibus,transport,459,,0.007660795824540045,0.007660795824540045,0.007660795824540045,county
Başiskele,transport_score,transport,612,,-0.012740294589938193,-0.012740294589938195,-0.012740294589938193,county
Başiskele,transport_tem,transport,53,,0.013352059620116208,0.013352059620116208,0.013352059620116208,county
Başiskele,transport_train,transport,19,,-0.006282847703197092,-0.006282847703197092,-0.006282847703197092,global_fallback
Başiskele,transport_tram,transport,17,,-0.0726078088811608,-0.0726078088811608,-0.0726078088811608,global_fallback
Başiskele,view_bosphorus,view,6,,-0.10292038407945016,-0.10292038407945014,-0.10292038407945016,global_fallback
Başiskele,view_city,view,363,,-0.004029886842063846,-0.004029886842063846,-0.004029886842063846,county
Başiskele,view_lake,view,2,,0.0,0.0,0.0,global_fallback
Başiskele,view_nature,view,393,,0.00991236230604109,0.00991236230604109,0.00991236230604109,county
Başiskele,view_park_green,view,430,,0.009698763462648865,0.009698763462648863,0.009698763462648865,county
Başiskele,view_pool,view,52,,0.12616773624844502,0.12616773624844502,0.12616773624844502,county
Başiskele,view_river,view,3,,-0.006282847703197092,-0.006282847703197092,-0.006282847703197092,global_fallback
