floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,69,0.13452990941867815,0.11663346959650314,5688.099946878659,5054.116627070238,41144.141159420295,39655.54953677191
En Üst Kat,162,0.1240827604791919,0.0884134301858312,4778.910545670294,3525.42974386236,38451.8662962963,37856.12140367506
Çatı,31,0.1117460125604,0.10323919466230812,4434.367060034037,4158.648966541317,38903.83903225807,37515.71013018133
Ara Kat,518,0.10833579588010649,0.08673681350253717,4646.291813965803,3647.34575815935,42384.16656370657,41827.43771448514
Zemin/Giriş,142,0.09870580249120317,0.07431117170456586,3691.798403329364,2886.8996841556655,38206.67373239437,38850.05596637552
