detail_konut_tipi_raw,title_raw,duplex_type,is_duplex,is_roof_duplex,is_garden_duplex,is_middle_floor_duplex,is_standard_duplex,duplex_match_source,duplex_source_conflict,extraction_notes,classified_id
En Üst Kat,ÇANKAYA EMEK MAHALLESİ MERKEZİ KONUMDA KATTA SATILIK 3+1 DAİRE,none,0,0,0,0,0,none,0,,1319981927
Ara Kat,FIRSAT! 2.(KATTA) ÇOKKATLILAR'DA BATI CEPHELİ SATILIK DAİRE,none,0,0,0,0,0,none,0,,1333456484
Ara Kat,ELİT ROYAL RESİDENCE BULVAR CEPHELİ 4+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1333202737
,YAŞAMKENT KADRAJ PROJESİNDE TEK 3+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1229920071
Ara Kat,Konutkent 1' de Yeşillikler İçinde SATILIK Ara Kat 3+1 Daire,none,0,0,0,0,0,none,0,,1321773200
En Üst Kat,YAŞAMKENT ŞEHİR MANZARALI ULTRA LÜKS 2+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1301743794
Ara Kat,"Dodurga'da Satılık 4+1 Daire: Hobi Bahçeli, Kapalı Garajlı",none,0,0,0,0,0,none,0,,1327528141
Ara Kat,PRİMERADA SATIŞ OFİSİ GÜVENCESİYLE 30 AY VADE,none,0,0,0,0,0,none,0,,1325771081
,ALACAATLI'NIN EN ÖZEL PROJELERİNDEN PERGE SU'DA DUBLEKS 3+1 BOŞ,standard,1,0,0,0,1,title,0,,1332546501
Ara Kat,TURYAP'TAN BEKER PLAZA 'DA KAT VE CEPHE SEÇENEKLİ 3+1 DAİRELER,none,0,0,0,0,0,none,0,,1286471194
Bahçe Dubleksi,LİTA ASTORIA BEYTEPE'DE ULTRA LÜKS BAHÇE DUBLEKS DAİRE,garden,1,0,1,0,0,detail_and_title,0,,1322481792
Ara Kat,FİYAT DÜŞTÜ ! BOTANİK SİTESİ 4+1 ARA KATTA ÖNÜ AÇIK MANZARA,none,0,0,0,0,0,none,0,,1309392741
,YAŞAMKENT MERKEZDE ANGORA YAŞAM EVLERİ 1+1 LOFT SATILIK,none,0,0,0,0,0,none,0,,1332167925
Ara Kat,Konutkent'te Criter Residans'ta Geniş Ferah 1+1 Daire,none,0,0,0,0,0,none,0,,1320312380
Ara Kat,RELAX YAŞAMKENT'TE SATILIK 2+1 14. KAT,none,0,0,0,0,0,none,0,,1319852859
,VİOLE YAŞAMKENT'DE KÖŞE LÜKS 1+1 DAİRE,none,0,0,0,0,0,none,0,,1314059794
,WEST PARK EVLERİ BAHÇE KULLANIMLI 1.KAT LÜKS 4+1 (KİRACILI),none,0,0,0,0,0,none,0,,1331948912
,İNCEK PRESTIJ KONUTLARI NDA MANZARALI 4 + 1 SATILIK DAIRE,none,0,0,0,0,0,none,0,,1326177210
,GÜNIŞIĞI'NDA SAHİBİNDEN TAMAMEN YENİLENMİŞ KISA SÜRELİĞİNE,none,0,0,0,0,0,none,0,,1267170703
Ara Kat,BORDO YAŞAM'DA SIFIR SATILIK 1+1,none,0,0,0,0,0,none,0,,1328876253
Dubleks,"Eras Evleri'nde Manzaralı, Full Yapılı 6+2 Satılık Dubleks",standard,1,0,0,0,1,detail_and_title,0,,1307203199
Ara Kat,Çayyolu Ema Asma Bahçe Sitesi'de Satılık Boş 3+2 Dubleks Daire,standard,1,0,0,0,1,title,0,,1318994755
Ara Kat,TARA PARK SİTESİNDE MERKEZİ KONUMDA GENİŞ 4+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1331639683
Ara Kat,SAMYA HOUSE GYM'DEN ELMAR TOWERS / FIRSAT / BÜYÜK TİP / BOŞ,none,0,0,0,0,0,none,0,,1331573937
,Avend Alacaatlı Geniş Bahçe Kullanımlı Lüks 2+1,none,0,0,0,0,0,none,0,,1311186419
Ara Kat|Ara Kat Dubleks,NOKTA ANKARA 4+1 SATILIK DUBLEX DAİRE,middle_floor,1,0,0,1,0,detail_and_title,0,title_generic_confirms_detail_subtype,1298715029
En Üst Kat,ÇAYYOLU'NDA OYAK-1 SİTESİ 2+1 FULL BAKIMLI MASRAFSIZ DAİRE,none,0,0,0,0,0,none,0,,1331477467
,ÇAYYOLU YENİKENTTE 1+0 MOBİLYALI SATILIK FIRSAT DAİRE,none,0,0,0,0,0,none,0,,1331634581
,YAŞAMKENT MERKEZ BASIN KULÜP 3 SİTESİNDE 3+1 BOŞ DAİRE,none,0,0,0,0,0,none,0,,1325352721
Ara Kat,"İncek Toki 2.Etap Masrafsız, Kolejler Bölgesi Satılık 3+1 Daire",none,0,0,0,0,0,none,0,,1304902279
