site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,2,0.17503974398705963,0.17503974398705963,4212.7008844527445,4212.7008844527445,28120.75,32146.533253299895
,18,0.13095407528246839,0.11510297461523647,5592.118778462147,5115.487184098325,42992.14388888889,41389.912971449376
Hayır,4251,0.12103430903203605,0.09449342851339364,4285.199696734082,3260.2377276217812,36178.76334274288,35927.03322726003
Evet,2396,0.11773190420143768,0.09191573926359266,4899.350584938285,3685.119299705664,41733.863626878134,41073.9266318568
