m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,331,0.1744304197247033,0.13511422671110745,6328.830847135454,4811.93395825124,37229.90069486405,37323.64429086347
151-200,1185,0.1270255472804944,0.1042205088366469,4690.443937750214,3613.1296928426673,36904.79526582279,36534.17774436237
0-75,420,0.11945847346697393,0.1005023161987852,5772.314361968974,4672.601781025802,47924.90740476191,46732.8385490986
126-150,1642,0.11933417703303385,0.09286021100344088,4292.422177401602,3253.8862828082656,36621.415237515226,36335.80939202427
101-125,1675,0.11586937302911846,0.09250685846205661,4199.738616410355,3205.6378143982292,37181.69686567164,36817.47857769991
76-100,1414,0.10668141667643688,0.08118744224404446,4175.531078971966,3223.8362029555938,39621.57963932108,39137.66848775539
