district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Ulaşlı Yalı Mh.,2,0.46590856578689366,0.46590856578689366,11866.716290286797,11866.716290286797,27393.165,26317.041190461106
Acısu Mh.,1,0.4425248973549883,0.4425248973549883,27098.43691343417,27098.43691343417,61235.96,34137.52308656583
Şevkatiye Mh.,1,0.3567775188677856,0.3567775188677856,9421.156357602464,9421.156357602464,26406.25,35827.406357602464
Durhasan Mh.,1,0.29610564442343784,0.29610564442343784,9286.950833664712,9286.950833664712,31363.64,40650.59083366471
Yuvacık Yakacık Mh.,1,0.26051334571811485,0.26051334571811485,8516.783057353783,8516.783057353783,32692.31,41209.093057353784
Dereköy Mh.,12,0.2446871959881917,0.1917282783135612,6852.088445732948,5472.228030444832,30411.850833333334,32024.253390921043
Yalakdere Mh.,1,0.23662388907003912,0.23662388907003912,13229.426310166833,13229.426310166833,55909.09,42679.66368983316
Rahmiye Mah.,6,0.22659111885381944,0.22215594993588844,9228.972641337918,9284.138029212467,42023.53166666667,41768.78327344162
Akçakoca Mh.,22,0.2260589047156354,0.19435577934334697,5894.039871727388,5798.602912141339,27434.883181818182,26570.80682964768
Çukurbağ Mh.,27,0.21141597892374844,0.20293048448582862,5822.686576205481,5574.830945541384,27429.102592592593,26716.26636988523
Sahil Mah.,7,0.20456219148848875,0.2199722482168992,10240.511227197361,6470.851034954612,42624.28428571428,40609.2576337249
Bahçecik Şehitekrem Mh.,5,0.20216906177674102,0.19417780225988202,8633.386653928394,7874.98951021878,41036.438,39349.356035973215
Tepecik Mah.,24,0.19895834151376043,0.16901665825485712,5198.952288566533,5164.04965723116,28886.956666666665,29135.23801449381
Uzuntarla Mh.,5,0.1826211003537278,0.15638564931419624,6413.069197567266,6799.825345690813,36251.865999999995,39945.00505929094
Arızlı Mh.,2,0.1815304205493794,0.1815304205493794,5913.6494098899875,5913.6494098899875,32579.364999999998,38493.01440988999
Yenidoğan Mh.,15,0.18086413014205963,0.1422038002957458,5307.853411749153,4710.50088479658,31812.518,32449.03695341223
Atakent Mah.,16,0.17778972816359764,0.16506632139249536,7445.920600919003,6267.457904105659,41882.774375,40458.49338013875
Ulaşlı Yavuz Sultan Selim Mh.,8,0.1773598864968835,0.16861857877212671,5698.417950684832,5426.678058882922,30427.38625,30368.598908096737
Seymen Mah.,21,0.17703289039644948,0.13232217704624769,7295.515682920306,6268.027787194871,41955.845714285715,40475.181696689964
Maşukiye Mh.,11,0.17597413662821865,0.11027305203388683,7299.726233444992,4768.096907381587,44085.38363636364,44745.508082155866
Saraylı Mh.,2,0.1738791488452141,0.1738791488452141,6377.679869812779,6377.679869812779,36350.575,35093.21412565918
Karabaş Mh.,54,0.17318429771762828,0.1636008133582201,4976.297555542865,3679.1282025157307,28882.636111111115,27989.657285899782
Değirmendere Yalı Mh.,34,0.16810834669014676,0.16929022117169312,5463.826211784124,4944.924380470033,32487.920588235294,30589.249858859515
Çepni Mh.,10,0.1677415852724073,0.1690271826993174,5733.011830964323,6648.426294180019,34477.428,37489.12422718839
Alikahya Merkez Mah.,2,0.167058117064646,0.167058117064646,7564.501540990346,7564.501540990346,44386.365000000005,36821.863459009655
Yukarı Mh.,23,0.16504433365509816,0.13242443548647623,6503.549632893287,5856.938430350645,42459.23173913043,42140.19622857168
Sarımeşe Mh.,31,0.16415546408483975,0.14501269512447446,7684.961135294508,7994.803921599101,48507.349677419355,50280.73629681054
