rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
1612,0.539881383344736,0.4826829728108225,0.5426823363120853,0.1382450933479616,5079.934097453003,used_blend,,560,0.3873499949610778,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
