rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,slice
6667,0.6368240649200259,0.656234670886944,0.11989046692738688,0.09395746005415963,4509.421246754154,3427.3365271594084,all_rows
6662,0.6370851270625496,0.6565175488620033,0.11970517662219517,0.09382165997768553,4505.267535508196,3424.616957911079,score_lt_25
6667,0.6368240649200259,0.656234670886944,0.11989046692738688,0.09395746005415963,4509.421246754154,3427.3365271594084,score_lt_45
5,0.018733996383713647,0.01245446196153488,0.366771269564848,0.4080253455800714,10043.826110867876,7956.494238811392,score_gte_25
