floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
,8,0.17146517392149538,0.14918053409888504,7575.718702327566,6052.478395909908,41901.53875,36798.00269318763
Bahçe,447,0.12703802766927236,0.09928489508603755,5098.04167681997,3617.697891846481,39909.42697986577,39089.18454581839
En Üst Kat,1830,0.12179785771120591,0.0938611194085948,4450.376308326699,3280.707440738479,36630.753650273226,36153.90787885688
Çatı,283,0.12070138268808132,0.10151793854718198,4514.589787988789,3558.825229364833,37448.737455830385,37202.25303284524
Ara Kat,3192,0.11890520855861388,0.09446515711823739,4549.397918119361,3551.5356662701233,39167.010360275686,38724.82785271651
Zemin/Giriş,899,0.11529606095711549,0.08839270133040948,4177.759574485427,3068.911962763679,37329.046952169076,37406.01125258583
Bodrum,8,0.11335847669694504,0.08103114252271645,3197.4383268386337,2032.3405249448642,29181.497499999998,31683.09961607337
