county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Başiskele,919,0.4639455619857922,0.47015544736268,0.11058232849855693,0.09156183167990246,4555.447227955811,3594.0241156227494
