county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3096.814240639812,0.08961228580944516,0.875
Gölcük,8,610.8858023354242,0.026152608684805886,0.875
Karamürsel,8,610.8858023354242,0.026152608684805886,0.875
İzmit,8,610.8858023354242,0.026152608684805886,0.875
