segment,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
mainstream_home,581,0.344629829659166,0.36186826373188685,0.10750599257378889,0.08817989299718215,4461.61550426009,3563.537204719647,ridge
mainstream_home,581,0.35601741289930666,0.36811358637904557,0.10787351720868422,0.08653586388049592,4470.837838715068,3583.0736783166794,gradient_boosting
mainstream_home,581,0.33265630167666393,0.34763378364740205,0.108482260743037,0.08741497413705372,4496.981888821218,3551.181624477009,extra_trees
mainstream_home,581,0.3202818602899399,0.33554929217825114,0.11066784706908521,0.0899330625866879,4594.519180417725,3527.872686963645,random_forest
