rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
205,0.298528285254097,0.22899584908032367,0.326471769378459,0.1250657631155047,4866.630575379293,used_blend,,205,0.326471769378459,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
