county,n,mape,mae,mean_bias,r2
Başiskele,1753,0.10512849603338127,4103.058935409355,-339.4055964994353,0.48961528851390135
Gölcük,1182,0.11967701350067911,3872.284345154584,-562.4432195133469,0.657070542679931
Karamürsel,328,0.1584755872582612,6133.859472795333,-899.5734951225194,0.5768160507548209
Kartepe,1007,0.10330296700237004,4075.841192121264,-261.8252057892144,0.5304984704509776
İzmit,2397,0.1328874887070789,5087.155542679043,-356.3948288898957,0.6633843128240349
