county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3643.8532298521677,0.11294069789664647,0.875
Gölcük,8,4319.3784114029895,0.15602595229545113,0.875
Karamürsel,8,4554.760530891423,0.1718027234044755,0.875
İzmit,8,4146.321314639443,0.13606523957963768,0.875
