county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Karamürsel,328,0.1584755872582612,0.12463092621578853,6133.859472795333,4739.6663128204855,40032.10551829268,39132.53202317016
İzmit,2397,0.1328874887070789,0.10354397806675944,5087.155542679043,3886.504339328356,39595.93858156029,39239.54375267039
Gölcük,1182,0.11967701350067912,0.0918920964999124,3872.2843451545837,2878.4774944889505,32959.62334179357,32397.180122280224
Başiskele,1753,0.10512849603338129,0.08384270504595663,4103.058935409355,3162.618889870624,38990.633354249854,38651.22775775042
Kartepe,1007,0.10330296700237004,0.08297438646409502,4075.8411921212637,3046.282889935974,38996.53412115193,38734.708915362724
