district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Alikahya Merkez Mah.,2,0.17107637971709666,0.17107637971709666,7738.012712683561,7738.012712683561,44386.365000000005,36648.35228731644
Çepni Mh.,10,0.170173280914622,0.1702835948489818,5816.828097759496,6608.253472058237,34477.428,37795.075679291665
Saraylı Mh.,2,0.1673956285063028,0.1673956285063028,6142.354157780272,6142.354157780272,36350.575,35120.83516937075
Hacıhasan Mh.,23,0.16626306000975657,0.13290742569719913,4491.315104272345,3488.819924551477,27935.45347826087,27889.30562979937
Avcıköy Mh.,1,0.16566772884275768,0.16566772884275768,8467.46151233236,8467.46151233236,51111.11,42643.64848766764
Halıdere Yalı Mh.,17,0.16425652758145012,0.12882565349370736,4665.532171915338,3289.9701169963737,28975.32,28273.164944718254
Değirmendere Merkez Mh.,39,0.16403639287591026,0.14238031124833753,5123.970325187342,3893.8635688993454,29470.965897435897,27864.175811870853
Yukarı Mh.,23,0.16031724249768128,0.12473272406158566,6291.679871278556,5533.562127656893,42459.23173913043,42262.21662721656
Yüzbaşılar Mh.,51,0.15991854743356063,0.1345736140944167,4462.318118432479,3563.014010844545,27432.452352941178,26050.45261869339
Veliahmet Mah.,33,0.1596866847369938,0.11788816801865193,4737.292993446729,4212.782785445474,32528.83727272727,32998.71162235351
Kayacık Mh.,113,0.15938305516835327,0.13604038044964284,6975.719516850727,5436.547423789962,45203.53300884956,44123.12991047264
Cumhuriyet Mah.,111,0.15797218494172635,0.1186439474059598,6006.417235646562,4799.687502531771,39382.130900900906,38949.65957863641
4 Temmuz Mah.,166,0.1573166520181948,0.12669652567716566,5500.999962983051,4363.04197208969,35666.80530120482,34816.31791370072
Sarımeşe Mh.,31,0.1571683811591827,0.14503717967611598,7338.824891331972,7838.1417265988275,48507.349677419355,50335.77950219834
Tavşantepe Mh.,11,0.1567025951288785,0.12695704601851623,4022.3688891637385,4210.742449470941,27457.940909090907,28570.741654902336
Merkez Mah.,43,0.15549178806196345,0.12013016715454693,3824.927529257564,2779.5206549700524,25168.591860465116,24685.679697027183
Şirintepe Mh.,65,0.15457001727504055,0.12639443616884583,5508.926702678973,3996.643159282583,37370.92107692308,37442.579016522235
M. Alipaşa Mh.,35,0.1534537032205058,0.11087591705046877,5351.589772047816,4286.040691050624,35252.65914285715,34485.17223457714
Doğan Mh.,14,0.15192275785547488,0.14887912446627105,5400.585424507191,3833.6092286629555,35839.525714285715,35744.78819980648
Körfez Mh.,73,0.149640074297396,0.14226945037207456,4884.454294716435,4100.585979571595,30610.626027397262,29478.082062494712
Sanayi Mah.,6,0.1491830508697359,0.16412619777036236,4906.0859601373795,5193.893458049955,34360.06,34414.94728649983
Ömerağa Mh.,26,0.148906753442455,0.1403008600327359,4628.177343841209,3622.563691798823,29186.292692307692,27645.57714472081
Kuruçeşme Fatih Mh.,25,0.14859744683429651,0.13287715718554052,4902.758462491723,4907.816062123631,34147.436,33314.49875942685
Derbent Mh.,15,0.14846053234953396,0.14310187346971204,5611.115104771949,4187.6245486187545,35614.02133333333,35096.00703409084
Turgut Mah.,70,0.1478409969517432,0.12008414979091758,5590.32263699125,3904.7725887623856,37390.42057142857,36286.99969700712
Erenler Mah.,38,0.1459564933460155,0.1300121703566915,4806.915283213887,3788.7518705527345,32844.685263157895,33022.64687795283
Kozluk Mah.,84,0.1437444937110015,0.10927619569239877,3878.149360589843,3158.100400220741,28394.048095238097,27941.468079434973
Kadıköy Mh.,63,0.14361788481053997,0.12375198683636911,4605.76647366807,3394.1627818030247,32108.824285714283,31307.93032245599
Karşıyaka Mh.,5,0.14314580142877376,0.07934638441953576,6112.037131540644,5044.987531813727,58268.314,59888.84987956936
Halıdere Yeni Mh.,3,0.14277584372918997,0.08131088167591191,5536.683881225009,2504.375155618087,34076.92333333333,29863.85663584716
Yenişehir Mh.,89,0.14174796500893766,0.10512323586563811,5414.7349567855235,4125.629768394589,39489.36707865168,38604.2529245427
Alikahya Fatih Mah.,76,0.14108175961921499,0.12663330924733368,6393.47837442716,4598.166866218955,44294.40894736842,43377.546696061
