county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
Karamürsel,205,0.5534309526228138,0.6053930893629078,0.1730351478681192,0.15359734502740463,6682.8343741203225,5578.760237064649,gradient_boosting
Karamürsel,205,0.5559440884844622,0.5910570564829652,0.18108075547064606,0.1576393212352385,6718.058564913474,5587.834688049199,random_forest
Karamürsel,205,0.533302607000756,0.5648097511544402,0.1857269324852533,0.15940849555624476,6867.67285564257,5735.275708976413,extra_trees
Karamürsel,205,0.37728777960560445,0.4749650827407006,0.2026947382668167,0.1726676941111592,7784.41875376,6163.309638529259,ridge
