county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
İzmit,1328,0.6690396981437625,0.6856170076319434,0.1401050397481888,0.11522847488688492,5473.5468625930525,4377.312199376956,ridge
İzmit,1328,0.6658792301566796,0.6779444814154154,0.1415481024258683,0.11501322086573429,5499.5741356788385,4361.0247651313475,extra_trees
İzmit,1328,0.6512401443959488,0.6646869627942655,0.1447632221896997,0.11550106774818777,5631.680457677953,4302.760361143597,gradient_boosting
İzmit,1328,0.6407033838078602,0.6504564509721639,0.14783931806032957,0.12192337042982614,5741.300733242388,4615.316174690559,random_forest
