county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
Başiskele,919,0.43478906845309495,0.44366166776623095,0.11322073329006781,0.09278206084214548,4687.605444610007,3601.636332059388,gradient_boosting
Başiskele,919,0.4214425637370188,0.4350577587066615,0.11505738168961957,0.09181824308864883,4757.5889562974535,3615.1833346763597,extra_trees
Başiskele,919,0.3846467291043163,0.37786766444790154,0.11947512219128582,0.08976520608467385,4879.328901625729,3747.0119814883365,ridge
Başiskele,919,0.364413872383881,0.3760017108911329,0.12020348500262959,0.09464447879022077,4973.235591133169,3847.6316389809363,random_forest
