district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Zabıtan Mh.,10,0.11193600101426071,0.06913256911818166,2738.928026987443,1842.9099945222188,26019.381,26901.364278082445
Alikahya Cumhuriyet Mah.,28,0.11143959283262894,0.08297269583855135,5041.206783039888,4267.945916743516,48400.365,48038.172935242554
Paşadağ Mh.,113,0.1094157131581767,0.09227829958850546,4550.963321447821,3610.8895425670416,41525.32654867257,40977.52723225897
Fatih Mah.,201,0.1086943339836507,0.08643353662792046,4432.1692080651865,3612.6186312596765,41516.05696517413,41408.231375018106
Piyalepaşa Mh.,37,0.10834541821096096,0.09059739646636147,3210.7912047880404,2371.5238016396797,29460.799729729733,28770.82003940906
Şehitler Mh.,30,0.1074520236854533,0.10658959995758541,3022.5459861564723,2480.538480462954,28520.914999999997,28149.893844352384
Kemalpaşa Mh.,5,0.10523426052618756,0.12593169078278466,2985.9485729613143,3511.1694194155752,29023.794,30313.310854463354
Çayırköy Mh.,55,0.10519210956336644,0.09058411400757538,4771.812906514802,4074.3585022930856,44936.481636363635,44638.3611294721
Aydınkent Mh.,21,0.10518328326711252,0.08175517049391148,3972.553966910086,2876.5712073106697,37026.04285714286,37869.99864122335
Ayazma Mah.,16,0.10505853583238234,0.09199997226261233,4027.2960969925043,3487.0613383169475,37840.84,36764.30215222639
Saraylı Mh.,1,0.10276753787036405,0.10276753787036405,3254.305708453321,3254.305708453321,31666.67,34920.97570845332
Yeşilyurt Mh.,201,0.10002630164636471,0.08105200661163456,4305.452376973183,3239.3965950872443,41696.01975124378,41198.137781995385
Dumlupınar Mh.,18,0.10001261630098592,0.08454684238326214,2480.008468403562,1733.5072147205992,23627.53111111111,22791.201304337745
Şirinköy Mh.,30,0.09664994695437054,0.0918439789488476,3274.160979433324,3358.4206041903944,35082.742333333335,35401.861397474204
Yaylacık Mh.,35,0.09427737453642963,0.061586392873233683,3899.582811344711,2838.445708984218,42852.42228571429,42752.29119047751
Tepeköy Mh.,14,0.09334489757354181,0.062078404779856156,3311.4911832517805,2597.7628214712895,38282.51857142857,38343.84067216358
Fevzi Çakmak Mh.,18,0.09155964325623808,0.05702894109917808,3123.243890841337,2116.5642398734562,36565.94388888889,36672.492634164424
Hisareyn Merkez Mah.,20,0.08996510723075632,0.0796933876813104,3133.855348925523,3060.086380187702,36936.1855,37085.906967320596
Karaköprü Mh.,27,0.08967088544043192,0.07829620316119486,3651.3546316269485,3173.056984095594,40984.497407407405,40540.339048759815
İpek Yolu Mh.,12,0.08528906851108908,0.06497822471842615,2802.202592431808,2534.794972900332,35501.1825,35176.20342479507
Hatipköy Mh.,18,0.08329920484711953,0.062027010841431154,2931.4020837253793,2569.2976682201515,36488.002222222225,36293.9525102523
Malta Mah.,26,0.08257371396396039,0.06799470754446411,3003.9630678775607,2548.3554252344948,36390.03923076923,35634.74380988356
Örcün Mh.,1,0.07983442256443804,0.07983442256443804,2993.7908461664265,2993.7908461664265,37500.0,40493.79084616643
Akarca Mah.,8,0.07978754504990936,0.0879658337543843,3060.026614415419,3177.9938191950187,38908.823749999996,38041.956773642465
