county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Başiskele,919,0.483426974660913,0.48846120070589794,0.10936049990506336,0.09049533293781896,4498.2473512176175,3608.7271196507354
Gölcük,652,0.667621639981864,0.687046845833821,0.13135000790235354,0.10711621186296119,4072.9448527955606,3164.6896939997714
İzmit,1328,0.7109878551916231,0.7217476847371154,0.13153043085338867,0.10731383389360619,5115.494300611157,3957.1787193585296
Karamürsel,205,0.6088426119567827,0.6529185291401343,0.16393277920601432,0.13811537868812163,6168.948415421937,4935.591871893434
