model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_total_mean,0.028835180626538014,1
gradient_boosting,,num__detail_effect_outside_mean,0.017039883065980033,2
gradient_boosting,,num__detail_effect_inside_mean,0.014677855929143857,3
gradient_boosting,,num__detail_effect_subtype_mean,0.012403414374554786,4
gradient_boosting,,num__detail_effect_total_abs_sum,0.008618256758878737,5
gradient_boosting,,num__detail_effect_inside_sum,0.007878255009185648,6
extra_trees,,num__detail_effect_total_mean,0.007820526130704485,7
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.007593138341751026,8
extra_trees,,num__detail_effect_subtype_mean,0.0072536818617560455,9
gradient_boosting,,num__detail_effect_front_sum,0.006941828223674266,10
extra_trees,,num__detail_effect_subtype_sum,0.006917081233893411,11
gradient_boosting,,num__detail_effect_subtype_sum,0.006838614170977014,12
extra_trees,,num__detail_effect_outside_mean,0.006687945655592369,13
gradient_boosting,,num__detail_effect_total_sum,0.006136189635564473,14
extra_trees,,num__detail_effect_total_x_attr_quality,0.006082667804285726,15
extra_trees,,num__detail_effect_inside_mean,0.005938887193081894,16
extra_trees,,num__detail_effect_total_sum,0.00592873024117473,17
extra_trees,,num__detail_effect_county_total_sum,0.005768454287738567,18
extra_trees,,num__detail_effect_inside_sum,0.005516608172293138,19
gradient_boosting,,num__detail_effect_inside_x_attr_quality,0.005473306115343088,20
extra_trees,,num__detail_effect_outside_x_attr_quality,0.005261615117070403,21
extra_trees,,num__detail_effect_inside_x_attr_quality,0.0048740012554033905,22
extra_trees,,num__detail_effect_outside_sum,0.0046251716957915225,23
extra_trees,,num__detail_effect_district_total_sum,0.004542235260933369,24
gradient_boosting,,num__detail_effect_nearby_mean,0.004302813425221896,25
extra_trees,,num__detail_effect_front_sum,0.004081240319101695,26
extra_trees,,num__detail_effect_total_abs_sum,0.004062500708157088,27
extra_trees,,num__detail_effect_level_code,0.003960936537485842,28
extra_trees,,num__detail_effect_front_mean,0.0038544927849673387,29
gradient_boosting,,num__detail_effect_nearby_sum,0.003693001487028081,30
gradient_boosting,,num__detail_effect_view_mean,0.0035235277935562123,31
gradient_boosting,,num__detail_effect_front_mean,0.003164422593962016,32
extra_trees,,num__detail_effect_view_mean,0.0030798427588962854,33
extra_trees,,num__detail_effect_negative_count,0.002692616812368302,34
extra_trees,,num__detail_effect_nearby_mean,0.002656244494311035,35
extra_trees,,num__detail_effect_positive_count,0.0026039969114702555,36
extra_trees,,num__detail_effect_view_x_location_baseline,0.0025677974651922373,37
extra_trees,,num__detail_effect_nearby_sum,0.0025578554087210487,38
extra_trees,,num__detail_effect_view_sum,0.002552965869104024,39
gradient_boosting,,num__detail_effect_county_total_sum,0.0024729448680018947,40
extra_trees,,num__detail_effect_transport_sum,0.0024602051249782487,41
extra_trees,,num__detail_effect_transport_mean,0.0023272229037368977,42
extra_trees,,num__detail_effect_used_count,0.0022141664860700168,43
gradient_boosting,,num__detail_effect_view_x_location_baseline,0.0020846315509696982,44
gradient_boosting,,num__detail_effect_district_total_sum,0.0018718789600778876,45
gradient_boosting,,num__detail_effect_outside_x_attr_quality,0.0017375337448360612,46
gradient_boosting,,num__detail_effect_level_code,0.0016813621360099948,47
gradient_boosting,,num__detail_effect_used_count,0.0015467222836986149,48
gradient_boosting,,num__detail_effect_positive_count,0.0011866508389804054,49
gradient_boosting,,num__detail_effect_transport_mean,0.0009188313999762309,50
gradient_boosting,,num__detail_effect_negative_count,0.0008915288404040348,51
gradient_boosting,,num__detail_effect_outside_sum,0.0007733909802312099,52
gradient_boosting,,num__detail_effect_view_sum,0.0005584704267266726,53
extra_trees,,num__location_quality_x_detail_effect_total,0.00036815846035541595,54
gradient_boosting,,num__detail_effect_transport_sum,0.0003079747657951454,55
gradient_boosting,,num__location_quality_x_detail_effect_total,6.526867351117603e-05,56
