county,rows,min_rows_used,override_used,status,blend_weight,current_r2,current_log_r2,current_mape,current_mae_tl_per_m2,expert_r2,expert_log_r2,expert_mape,expert_mae_tl_per_m2,best_blended_r2,best_blended_log_r2,best_blended_mape,best_blended_mae_tl_per_m2,mape,blend_candidates,weights
Başiskele,919,180,False,used_blend,0.35,0.4783136799483756,0.47943854107644346,0.11034847245972718,4524.702400186812,0.4418716423405026,0.4535138364768383,0.11277593970679305,4667.964353492519,0.483426974660913,0.48846120070589794,0.10936049990506336,4498.2473512176175,0.10936049990506336,"[{""blend_weight"": 0.1, ""r2"": 0.48173813864374815, ""log_r2"": 0.4839750849660096, ""mape"": 0.10977931799316595, ""mae_tl_per_m2"": 4504.014336943196}, {""blend_weight"": 0.2, ""r2"": 0.483591783459974, ""log_r2"": 0.48694600419322864, ""mape"": 0.10943620782222876, ""mae_tl_per_m2"": 4493.758084468511}, {""blend_weight"": 0.35, ""r2"": 0.483426974660913, ""log_r2"": 0.48846120070589794, ""mape"": 0.10936049990506336, ""mae_tl_per_m2"": 4498.2473512176175}, {""blend_weight"": 0.5, ""r2"": 0.479727834633772, ""log_r2"": 0.4864291939577222, ""mape"": 0.10964447075531258, ""mae_tl_per_m2"": 4517.082572840278}, {""blend_weight"": 0.65, ""r2"": 0.4724943633785511, ""log_r2"": 0.4808174530722673, ""mape"": 0.11023037109326159, ""mae_tl_per_m2"": 4547.976301962825}, {""blend_weight"": 0.8, ""r2"": 0.4617265608952502, ""log_r2"": 0.47157949358179185, ""mape"": 0.11111886789644052, ""mae_tl_per_m2"": 4591.38369713161}, {""blend_weight"": 1.0, ""r2"": 0.4418716423405026, ""log_r2"": 0.4535138364768383, ""mape"": 0.11277593970679305, ""mae_tl_per_m2"": 4667.964353492519}]","{""gradient_boosting"": 0.5040228306592491, ""extra_trees"": 0.49597716934075087}"
Gölcük,652,180,False,used_blend,0.65,0.6445495256769774,0.662089517314385,0.13557157350042928,4193.806521541519,0.6606049960492092,0.6815581522570364,0.13301841627923403,4131.009994046924,0.667621639981864,0.687046845833821,0.13135000790235354,4072.9448527955606,0.13135000790235354,"[{""blend_weight"": 0.1, ""r2"": 0.6511539530248127, ""log_r2"": 0.6689378327640327, ""mape"": 0.13422487998720314, ""mae_tl_per_m2"": 4155.408801168021}, {""blend_weight"": 0.2, ""r2"": 0.6566475180814008, ""log_r2"": 0.6746787251952556, ""mape"": 0.13313573366238118, ""mae_tl_per_m2"": 4124.200402189831}, {""blend_weight"": 0.35, ""r2"": 0.6628049988701945, ""log_r2"": 0.6812370010854331, ""mape"": 0.1320506186019939, ""mae_tl_per_m2"": 4092.60315620214}, {""blend_weight"": 0.5, ""r2"": 0.6664630395036824, ""log_r2"": 0.6853546818140164, ""mape"": 0.1314367887163692, ""mae_tl_per_m2"": 4075.049428137604}, {""blend_weight"": 0.65, ""r2"": 0.667621639981864, ""log_r2"": 0.687046845833821, ""mape"": 0.13135000790235354, ""mae_tl_per_m2"": 4072.9448527955606}, {""blend_weight"": 0.8, ""r2"": 0.6662808003047398, ""log_r2"": 0.6863167193720358, ""mape"": 0.13187246272385467, ""mae_tl_per_m2"": 4091.281878983129}, {""blend_weight"": 1.0, ""r2"": 0.6606049960492092, ""log_r2"": 0.6815581522570364, ""mape"": 0.13301841627923403, ""mae_tl_per_m2"": 4131.009994046924}]","{""ridge"": 0.5123040466990023, ""extra_trees"": 0.48769595330099774}"
Karamürsel,205,180,True,used_blend,0.35,0.5947481378400139,0.6376781549526132,0.16779308385822553,6276.311728543706,0.5695484632016072,0.6131159077018001,0.17471220813943655,6618.885837198249,0.6088426119567827,0.6529185291401343,0.16393277920601432,6168.948415421937,0.16393277920601432,"[{""blend_weight"": 0.1, ""r2"": 0.6012931920096634, ""log_r2"": 0.6446801256830657, ""mape"": 0.16597039504543798, ""mae_tl_per_m2"": 6221.8591888944575}, {""blend_weight"": 0.2, ""r2"": 0.605823796927426, ""log_r2"": 0.6495503953453615, ""mape"": 0.16477978211128702, ""mae_tl_per_m2"": 6188.010165230096}, {""blend_weight"": 0.35, ""r2"": 0.6088426119567827, ""log_r2"": 0.6529185291401343, ""mape"": 0.16393277920601432, ""mae_tl_per_m2"": 6168.948415421937}, {""blend_weight"": 0.5, ""r2"": 0.6073289161693941, ""log_r2"": 0.6516061995877527, ""mape"": 0.1646199371250518, ""mae_tl_per_m2"": 6204.641573278827}, {""blend_weight"": 0.65, ""r2"": 0.6012827095652605, ""log_r2"": 0.6456180284342201, ""mape"": 0.1664812086379633, ""mae_tl_per_m2"": 6285.695602893751}, {""blend_weight"": 0.8, ""r2"": 0.590703992144382, ""log_r2"": 0.6349094455323627, ""mape"": 0.1692449010512448, ""mae_tl_per_m2"": 6401.108030595551}, {""blend_weight"": 1.0, ""r2"": 0.5695484632016072, ""log_r2"": 0.6131159077018001, ""mape"": 0.17471220813943655, ""mae_tl_per_m2"": 6618.885837198249}]","{""gradient_boosting"": 0.5113601331183791, ""random_forest"": 0.488639866881621}"
İzmit,1328,180,False,used_blend,0.2,0.7092605780465266,0.7187979807173737,0.13191665107870434,5126.954461661734,0.6889938587506022,0.70195069005119,0.13636687962850275,5302.61817162064,0.7109878551916231,0.7217476847371154,0.13153043085338867,5115.494300611157,0.13153043085338867,"[{""blend_weight"": 0.1, ""r2"": 0.7104855054318424, ""log_r2"": 0.7206783606348278, ""mape"": 0.13160902939823235, ""mae_tl_per_m2"": 5117.496716812946}, {""blend_weight"": 0.2, ""r2"": 0.7109878551916231, ""log_r2"": 0.7217476847371154, ""mape"": 0.13153043085338867, ""mae_tl_per_m2"": 5115.494300611157}, {""blend_weight"": 0.35, ""r2"": 0.7103865467834156, ""log_r2"": 0.7218547346671282, ""mape"": 0.13166602943199807, ""mae_tl_per_m2"": 5121.890794093464}, {""blend_weight"": 0.5, ""r2"": 0.7081594387177541, ""log_r2"": 0.7201887412791945, ""mape"": 0.1321733819588522, ""mae_tl_per_m2"": 5142.512828586881}, {""blend_weight"": 0.65, ""r2"": 0.7043065309946384, ""log_r2"": 0.7167653015736782, ""mape"": 0.13303974655940068, ""mae_tl_per_m2"": 5175.319494174424}, {""blend_weight"": 0.8, ""r2"": 0.6988278236140685, ""log_r2"": 0.7115892442995757, ""mape"": 0.13428777272754097, ""mae_tl_per_m2"": 5222.884150495159}, {""blend_weight"": 1.0, ""r2"": 0.6889938587506022, ""log_r2"": 0.70195069005119, ""mape"": 0.13636687962850275, ""mae_tl_per_m2"": 5302.61817162064}]","{""ridge"": 0.502561772729643, ""extra_trees"": 0.4974382272703571}"
